424_3D [13] / Zeitpunkt in s	424_3D [13] / Winkelbeschleunigung X, MCS in rad/s²	424_3D [13] / Zeitpunkt in s	424_3D [13] / Winkelbeschleunigung Y, MCS in rad/s²	424_3D [13] / Zeitpunkt in s	424_3D [13] / Winkelbeschleunigung Z, MCS in rad/s²	
15.639961235604108	0.007657524353878992	15.639961235604108	-8.550668892659969E-4	15.639961235604108	-0.011491998382078058	
15.644961235604097	0.00767931783978476	15.644961235604097	-8.563907477153146E-4	15.644961235604097	-0.011480886246401773	
15.649961235604085	0.007701090854708143	15.649961235604085	-8.577068162435376E-4	15.649961235604085	-0.011469742371716453	
15.654961235604073	0.007722843338391608	15.654961235604073	-8.590150810131366E-4	15.654961235604073	-0.011458566785779684	
15.659961235604062	0.0077445752306157505	15.659961235604062	-8.603155282669324E-4	15.659961235604062	-0.011447359516436644	
15.66496123560405	0.007766286471199411	15.66496123560405	-8.616081443282508E-4	15.66496123560405	-0.011436120591619841	
15.669961235604038	0.007787976999999889	15.669961235604038	-8.628929156010847E-4	15.669961235604038	-0.011424850039349507	
15.674961235604027	0.007809646756913068	15.674961235604027	-8.641698285702395E-4	15.674961235604027	-0.011413547887733503	
15.679961235604015	0.007831295681873608	15.679961235604015	-8.654388698014947E-4	15.679961235604015	-0.011402214164967079	
15.684961235604003	0.00785292371485511	15.684961235604003	-8.667000259417492E-4	15.684961235604003	-0.011390848899333098	
15.689961235603992	0.00787453079587029	15.689961235603992	-8.679532837191806E-4	15.689961235603992	-0.011379452119201992	
15.69496123560398	0.007896116864971174	15.69496123560398	-8.691986299433948E-4	15.69496123560398	-0.01136802385303177	
15.699961235603968	0.00791768186224915	15.699961235603968	-8.704360515055658E-4	15.699961235603968	-0.011356564129367887	
15.704961235603957	0.007939225727835246	15.704961235603957	-8.716655353785974E-4	15.704961235603957	-0.011345072976843477	
15.709961235603945	0.007960748401900322	15.709961235603945	-8.728870686172705E-4	15.709961235603945	-0.011333550424179193	
15.714961235603933	0.007982249824655166	15.714961235603933	-8.741006383583877E-4	15.714961235603933	-0.011321996500183147	
15.719961235603922	0.008003729936350706	15.719961235603922	-8.753062318209245E-4	15.719961235603922	-0.011310411233751254	
15.72496123560391	0.008025188677278161	15.72496123560391	-8.765038363061669E-4	15.72496123560391	-0.011298794653866592	
15.729961235603898	0.008046625987769245	15.729961235603898	-8.776934391978619E-4	15.729961235603898	-0.011287146789600072	
15.734961235603887	0.008068041808196319	15.734961235603887	-8.788750279623654E-4	15.734961235603887	-0.011275467670109974	
15.739961235603875	0.008089436078972521	15.739961235603875	-8.800485901487795E-4	15.739961235603875	-0.011263757324642307	
15.744961235603864	0.00811080874055203	15.744961235603864	-8.812141133890999E-4	15.744961235603864	-0.01125201578253041	
15.749961235603852	0.00813215973343016	15.749961235603852	-8.823715853983581E-4	15.749961235603852	-0.011240243073195209	
15.75496123560384	0.008153488998143582	15.75496123560384	-8.835209939747573E-4	15.75496123560384	-0.011228439226145193	
15.759961235603829	0.008174796475270465	15.759961235603829	-8.846623269998203E-4	15.759961235603829	-0.011216604270976469	
15.764961235603817	0.008196082105430677	15.764961235603817	-8.857955724385225E-4	15.764961235603817	-0.011204738237372504	
15.769961235603805	0.00821734582928593	15.769961235603805	-8.8692071833943E-4	15.769961235603805	-0.01119284115510431	
15.774961235603794	0.008238587587539982	15.774961235603794	-8.880377528348443E-4	15.774961235603794	-0.011180913054030468	
15.779961235603782	0.008259807320938822	15.779961235603782	-8.891466641409331E-4	15.779961235603782	-0.011168953964097035	
15.78496123560377	0.008281004970270832	15.78496123560377	-8.90247440557872E-4	15.78496123560377	-0.011156963915337558	
15.789961235603759	0.0083021804763669	15.789961235603759	-8.913400704699656E-4	15.789961235603759	-0.011144942937872996	
15.794961235603747	0.008323333780100662	15.794961235603747	-8.924245423457982E-4	15.794961235603747	-0.011132891061912021	
15.799961235603735	0.008344464822388707	15.799961235603735	-8.935008447383589E-4	15.799961235603735	-0.011120808317750561	
15.804961235603724	0.008365573544190688	15.804961235603724	-8.945689662851755E-4	15.804961235603724	-0.011108694735772107	
15.809961235603712	0.00838665988650955	15.809961235603712	-8.956288957084553E-4	15.809961235603712	-0.011096550346447746	
15.8149612356037	0.008407723790391664	15.8149612356037	-8.966806218151912E-4	15.8149612356037	-0.011084375180335724	
15.819961235603689	0.00842876519692705	15.819961235603689	-8.977241334973173E-4	15.819961235603689	-0.01107216926808196	
15.824961235603677	0.00844978404724952	15.824961235603677	-8.987594197318246E-4	15.824961235603677	-0.011059932640419746	
15.829961235603665	0.00847078028253686	15.829961235603665	-8.997864695808945E-4	15.829961235603665	-0.011047665328169835	
15.834961235603654	0.008491753844011041	15.834961235603654	-9.008052721920224E-4	15.834961235603654	-0.011035367362240391	
15.839961235603642	0.008512704672938347	15.839961235603642	-9.018158167981483E-4	15.839961235603642	-0.011023038773626943	
15.84496123560363	0.00853363271062959	15.84496123560363	-9.028180927177777E-4	15.84496123560363	-0.011010679593412575	
15.849961235603619	0.008554537898440294	15.849961235603619	-9.038120893551107E-4	15.849961235603619	-0.01099828985276769	
15.854961235603607	0.008575420177770876	15.854961235603607	-9.047977962001625E-4	15.854961235603607	-0.01098586958295008	
15.859961235603595	0.00859627949006675	15.859961235603595	-9.057752028288857E-4	15.859961235603595	-0.010973418815304887	
15.864961235603584	0.00861711577681869	15.864961235603584	-9.067442989032975E-4	15.864961235603584	-0.010960937581264667	
15.869961235603572	0.008637928979562792	15.869961235603572	-9.077050741715947E-4	15.869961235603572	-0.01094842591234931	
15.87496123560356	0.008658719039880759	15.87496123560356	-9.086575184682729E-4	15.87496123560356	-0.010935883840166156	
15.879961235603549	0.00867948589940006	15.879961235603549	-9.096016217142516E-4	15.879961235603549	-0.010923311396409688	
15.884961235603537	0.008700229499794208	15.884961235603537	-9.105373739169901E-4	15.884961235603537	-0.01091070861286191	
15.889961235603526	0.008720949782782825	15.889961235603526	-9.114647651706061E-4	15.889961235603526	-0.010898075521392032	
15.894961235603514	0.008741646690131884	15.894961235603514	-9.123837856559914E-4	15.894961235603514	-0.010885412153956603	
15.899961235603502	0.008762320163653862	15.899961235603502	-9.13294425640932E-4	15.899961235603502	-0.010872718542599524	
15.90496123560349	0.008782970145207939	15.90496123560349	-9.141966754802053E-4	15.90496123560349	-0.010859994719451808	
15.909961235603479	0.008803596576700165	15.909961235603479	-9.150905256157142E-4	15.909961235603479	-0.010847240716731868	
15.914961235603467	0.008824199400083672	15.914961235603467	-9.159759665765937E-4	15.914961235603467	-0.010834456566745329	
15.919961235603456	0.008844778557358844	15.919961235603456	-9.168529889793205E-4	15.919961235603456	-0.01082164230188502	
15.924961235603444	0.008865333990573503	15.924961235603444	-9.177215835278283E-4	15.924961235603444	-0.010808797954631041	
15.929961235603432	0.008885865641823084	15.929961235603432	-9.185817410136114E-4	15.929961235603432	-0.010795923557550659	
15.93496123560342	0.008906373453250831	15.93496123560342	-9.194334523158438E-4	15.93496123560342	-0.010783019143298407	
15.939961235603409	0.008926857367047993	15.939961235603409	-9.202767084014774E-4	15.939961235603409	-0.010770084744615934	
15.944961235603397	0.00894731732545398	15.944961235603397	-9.211115003253582E-4	15.944961235603397	-0.010757120394332062	
15.949961235603386	0.008967753270756622	15.949961235603386	-9.219378192303283E-4	15.949961235603386	-0.010744126125362763	
15.954961235603374	0.0089881651452922	15.954961235603374	-9.227556563473278E-4	15.954961235603374	-0.010731101970711138	
15.959961235603362	0.009008552891445767	15.959961235603362	-9.235650029955051E-4	15.959961235603362	-0.01071804796346742	
15.96496123560335	0.009028916451651341	15.96496123560335	-9.243658505823236E-4	15.96496123560335	-0.01070496413680892	
15.96996123560334	0.009049255768392005	15.96996123560334	-9.251581906036562E-4	15.96996123560334	-0.010691850524000015	
15.974961235603327	0.009069570784200178	15.974961235603327	-9.259420146438957E-4	15.974961235603327	-0.010678707158392201	
15.979961235603316	0.009089861441657751	15.979961235603316	-9.26717314376049E-4	15.979961235603316	-0.010665534073423957	
15.984961235603304	0.009110127683396287	15.984961235603304	-9.274840815618437E-4	15.984961235603304	-0.010652331302620801	
15.989961235603293	0.009130369452097218	15.989961235603293	-9.282423080518265E-4	15.989961235603293	-0.010639098879595433	
15.99496123560328	0.009150586690492039	15.99496123560328	-9.289919857854469E-4	15.99496123560328	-0.010625836838047176	
15.99996123560327	0.009170779341362461	15.99996123560327	-9.297331067911746E-4	15.99996123560327	-0.010612545211762569	
16.004961235603258	0.009190947347540668	16.004961235603258	-9.304656631865848E-4	16.004961235603258	-0.010599224034614984	
16.009961235603246	0.009211090651909429	16.009961235603246	-9.311896471784617E-4	16.009961235603246	-0.010585873340564936	
16.014961235603234	0.009231209197402345	16.014961235603234	-9.31905051062883E-4	16.014961235603234	-0.01057249316365954	
16.019961235603223	0.009251302927003992	16.019961235603223	-9.326118672253213E-4	16.019961235603223	-0.010559083538033101	
16.02496123560321	0.009271371783750223	16.02496123560321	-9.333100881407368E-4	16.02496123560321	-0.010545644497906476	
16.0299612356032	0.009291415710728187	16.0299612356032	-9.33999706373664E-4	16.0299612356032	-0.010532176077587723	
16.034961235603188	0.009311434651076604	16.034961235603188	-9.346807145782988E-4	16.034961235603188	-0.01051867831147139	
16.039961235603176	0.009331428547985982	16.039961235603176	-9.353531054986005E-4	16.039961235603176	-0.010505151234038992	
16.044961235603164	0.009351397344698802	16.044961235603164	-9.360168719683747E-4	16.044961235603164	-0.01049159487985882	
16.049961235603153	0.009371340984509674	16.049961235603153	-9.366720069113591E-4	16.049961235603153	-0.010478009283585867	
16.05496123560314	0.00939125941076558	16.05496123560314	-9.373185033413164E-4	16.05496123560314	-0.010464394479961957	
16.05996123560313	0.009411152566866018	16.05996123560313	-9.379563543621127E-4	16.05996123560313	-0.01045075050381546	
16.064961235603118	0.009431020396263194	16.064961235603118	-9.38585553167808E-4	16.064961235603118	-0.010437077390061522	
16.069961235603106	0.009450862842462266	16.069961235603106	-9.392060930427388E-4	16.069961235603106	-0.010423375173701952	
16.074961235603094	0.009470679849021491	16.074961235603094	-9.398179673616012E-4	16.074961235603094	-0.010409643889825172	
16.079961235603083	0.009490471359552437	16.079961235603083	-9.40421169589541E-4	16.079961235603083	-0.0103958835736063	
16.08496123560307	0.009510237317720188	16.08496123560307	-9.410156932822153E-4	16.08496123560307	-0.010382094260306847	
16.08996123560306	0.0095299776672435	16.08996123560306	-9.416015320858879E-4	16.08996123560306	-0.010368275985274945	
16.094961235603048	0.009549692351895045	16.094961235603048	-9.421786797375076E-4	16.094961235603048	-0.010354428783945324	
16.099961235603036	0.0095693813155016	16.099961235603036	-9.427471300647898E-4	16.099961235603036	-0.0103405526918391	
16.104961235603025	0.009589044501944161	16.104961235603025	-9.433068769862813E-4	16.104961235603025	-0.010326647744563967	
16.109961235603013	0.009608681855158223	16.109961235603013	-9.438579145114469E-4	16.109961235603013	-0.010312713977814048	
16.114961235603	0.009628293319133925	16.114961235603	-9.444002367407408E-4	16.114961235603	-0.010298751427369789	
16.11996123560299	0.009647878837916323	16.11996123560299	-9.449338378656861E-4	16.11996123560299	-0.010284760129098116	
16.124961235602978	0.009667438355605514	16.124961235602978	-9.454587121689431E-4	16.124961235602978	-0.010270740118952328	
16.129961235602966	0.009686971816356868	16.129961235602966	-9.45974854024389E-4	16.129961235602966	-0.010256691432971941	
16.134961235602955	0.009706479164381195	16.134961235602955	-9.464822578971791E-4	16.134961235602955	-0.010242614107282845	
16.139961235602943	0.00972596034394495	16.139961235602943	-9.469809183438246E-4	16.139961235602943	-0.010228508178097251	
16.14496123560293	0.009745415299370461	16.14496123560293	-9.474708300122619E-4	16.14496123560293	-0.010214373681713452	
16.14996123560292	0.009764843975036094	16.14996123560292	-9.479519876419209E-4	16.14996123560292	-0.010200210654516147	
16.154961235602908	0.009784246315376461	16.154961235602908	-9.484243860637903E-4	16.154961235602908	-0.010186019132975994	
16.159961235602896	0.009803622264882598	16.159961235602896	-9.488880202004857E-4	16.159961235602896	-0.010171799153649911	
16.164961235602885	0.009822971768102219	16.164961235602885	-9.493428850663202E-4	16.164961235602885	-0.010157550753180936	
16.169961235602873	0.009842294769639862	16.169961235602873	-9.497889757673656E-4	16.169961235602873	-0.010143273968298162	
16.17496123560286	0.009861591214157124	16.17496123560286	-9.502262875015183E-4	16.17496123560286	-0.010128968835816762	
16.17996123560285	0.009880861046372764	16.17996123560285	-9.506548155585461E-4	16.17996123560285	-0.010114635392637829	
16.184961235602838	0.009900104211063038	16.184961235602838	-9.510745553201717E-4	16.184961235602838	-0.010100273675748415	
16.189961235602826	0.009919320653061808	16.189961235602826	-9.514855022601271E-4	16.189961235602826	-0.010085883722221608	
16.194961235602815	0.009938510317260774	16.194961235602815	-9.5188765194421E-4	16.194961235602815	-0.010071465569216379	
16.199961235602803	0.009957673148609698	16.199961235602803	-9.522810000303474E-4	16.199961235602803	-0.010057019253977497	
16.20496123560279	0.00997680909211654	16.20496123560279	-9.526655422686499E-4	16.20496123560279	-0.010042544813835682	
16.20996123560278	0.009995918092847724	16.20996123560278	-9.53041274501471E-4	16.20996123560278	-0.010028042286207293	
16.214961235602768	0.010015000095928294	16.214961235602768	-9.534081926634619E-4	16.214961235602768	-0.010013511708594568	
16.219961235602756	0.010034055046542126	16.219961235602756	-9.53766292781627E-4	16.219961235602756	-0.009998953118585525	
16.224961235602745	0.01005308288993215	16.224961235602745	-9.541155709753773E-4	16.224961235602745	-0.009984366553853711	
16.229961235602733	0.010072083571400516	16.229961235602733	-9.544560234565846E-4	16.229961235602733	-0.009969752052158302	
16.23496123560272	0.01009105703630881	16.23496123560272	-9.547876465296322E-4	16.23496123560272	-0.009955109651344343	
16.23996123560271	0.010110003230078305	16.23996123560271	-9.551104365914697E-4	16.23996123560271	-0.00994043938934215	
16.2449612356027	0.010128922098190073	16.2449612356027	-9.55424390131658E-4	16.2449612356027	-0.009925741304167747	
16.249961235602687	0.010147813586185205	16.249961235602687	-9.557295037324149E-4	16.249961235602687	-0.009911015433922504	
16.254961235602675	0.010166677639665077	16.254961235602675	-9.560257740686789E-4	16.254961235602675	-0.009896261816793444	
16.259961235602663	0.010185514204291484	16.259961235602663	-9.563131979081377E-4	16.259961235602663	-0.009881480491052783	
16.26496123560265	0.010204323225786892	16.26496123560265	-9.565917721112888E-4	16.26496123560265	-0.009866671495058297	
16.26996123560264	0.010223104649934632	16.26996123560264	-9.568614936314798E-4	16.26996123560264	-0.00985183486725298	
16.27496123560263	0.010241858422579075	16.27496123560263	-9.571223595149416E-4	16.27496123560263	-0.009836970646165065	
16.279961235602617	0.01026058448962588	16.279961235602617	-9.573743669008463E-4	16.279961235602617	-0.00982207887040802	
16.284961235602605	0.010279282797042141	16.284961235602605	-9.576175130213466E-4	16.284961235602605	-0.00980715957868065	
16.289961235602593	0.010297953290856619	16.289961235602593	-9.578517952016127E-4	16.289961235602593	-0.009792212809766828	
16.29496123560258	0.010316595917159967	16.29496123560258	-9.580772108598742E-4	16.29496123560258	-0.009777238602535456	
16.29996123560257	0.010335210622104893	16.29996123560257	-9.582937575074585E-4	16.29996123560257	-0.009762236995940608	
16.30496123560256	0.010353797351906394	16.30496123560256	-9.585014327488299E-4	16.30496123560256	-0.009747208029021416	
16.309961235602547	0.010372356052842022	16.309961235602547	-9.587002342816329E-4	16.309961235602547	-0.00973215174090184	
16.314961235602535	0.010390886671251895	16.314961235602535	-9.588901598967094E-4	16.314961235602535	-0.00971706817079087	
16.319961235602523	0.010409389153539065	16.319961235602523	-9.590712074781542E-4	16.319961235602523	-0.00970195735798236	
16.324961235602512	0.010427863446169694	16.324961235602512	-9.592433750033378E-4	16.324961235602512	-0.009686819341855004	
16.3299612356025	0.010446309495673255	16.3299612356025	-9.594066605429435E-4	16.3299612356025	-0.00967165416187223	
16.33496123560249	0.010464727248642744	16.33496123560249	-9.595610622609993E-4	16.33496123560249	-0.009656461857582278	
16.339961235602477	0.010483116651734849	16.339961235602477	-9.597065784149076E-4	16.339961235602477	-0.009641242468617986	
16.344961235602465	0.010501477651670183	16.344961235602465	-9.598432073554757E-4	16.344961235602465	-0.009625996034696993	
16.349961235602454	0.010519810195233507	16.349961235602454	-9.59970947526946E-4	16.349961235602454	-0.009610722595621363	
16.354961235602442	0.010538114229273877	16.354961235602442	-9.600897974670202E-4	16.354961235602442	-0.009595422191277798	
16.35996123560243	0.010556389700704922	16.35996123560243	-9.601997558068919E-4	16.35996123560243	-0.009580094861637441	
16.36496123560242	0.010574636556504998	16.36496123560242	-9.603008212712754E-4	16.36496123560242	-0.009564740646756012	
16.369961235602407	0.010592854743717427	16.369961235602407	-9.603929926784092E-4	16.369961235602407	-0.009549359586773427	
16.374961235602395	0.010611044209450745	16.374961235602395	-9.604762689401109E-4	16.374961235602395	-0.009533951721914017	
16.379961235602384	0.01062920490087874	16.379961235602384	-9.605506490617691E-4	16.379961235602384	-0.00951851709248632	
16.384961235602372	0.010647336765240843	16.384961235602372	-9.60616132142393E-4	16.384961235602372	-0.009503055738883388	
16.38996123560236	0.01066543974984223	16.38996123560236	-9.606727173746166E-4	16.38996123560236	-0.009487567701582022	
16.39496123560235	0.010683513802054108	16.39496123560235	-9.607204040447254E-4	16.39496123560235	-0.0094720530211436	
16.399961235602337	0.010701558869313853	16.399961235602337	-9.60759191532669E-4	16.399961235602337	-0.009456511738213238	
16.404961235602325	0.010719574899125265	16.404961235602325	-9.607890793120882E-4	16.404961235602325	-0.009440943893520251	
16.409961235602314	0.01073756183905875	16.409961235602314	-9.608100669503236E-4	16.409961235602314	-0.00942534952787784	
16.414961235602302	0.010755519636751521	16.414961235602302	-9.608221541084346E-4	16.414961235602302	-0.009409728682183123	
16.41996123560229	0.010773448239907838	16.41996123560229	-9.608253405412129E-4	16.41996123560229	-0.009394081397417065	
16.42496123560228	0.010791347596299204	16.42496123560228	-9.608196260971986E-4	16.42496123560228	-0.009378407714644462	
16.429961235602267	0.01080921765376453	16.429961235602267	-9.608050107186915E-4	16.429961235602267	-0.009362707675013899	
16.434961235602255	0.010827058360210449	16.434961235602255	-9.607814944417622E-4	16.434961235602255	-0.009346981319757449	
16.439961235602244	0.010844869663611428	16.439961235602244	-9.607490773962662E-4	16.439961235602244	-0.009331228690190927	
16.444961235602232	0.010862651512009958	16.444961235602232	-9.607077598058428E-4	16.444961235602232	-0.009315449827713831	
16.44996123560222	0.01088040385351685	16.44996123560222	-9.606575419879375E-4	16.44996123560222	-0.009299644773808931	
16.45496123560221	0.010898126636311407	16.45496123560221	-9.605984243538002E-4	16.45496123560221	-0.009283813570042623	
16.459961235602197	0.01091581980864164	16.459961235602197	-9.605304074084967E-4	16.459961235602197	-0.009267956258064555	
16.464961235602185	0.010933483318824452	16.464961235602185	-9.604534917509225E-4	16.464961235602185	-0.009252072879607913	
16.469961235602174	0.010951117115245879	16.469961235602174	-9.603676780737769E-4	16.469961235602174	-0.009236163476488798	
16.474961235602162	0.010968721146361297	16.474961235602162	-9.602729671635983E-4	16.474961235602162	-0.009220228090606828	
16.47996123560215	0.010986295360695598	16.47996123560215	-9.601693599007535E-4	16.47996123560215	-0.00920426676394462	
16.48496123560214	0.011003839706843438	16.48496123560214	-9.600568572594399E-4	16.48496123560214	-0.009188279538567807	
16.489961235602127	0.011021354133469429	16.489961235602127	-9.59935460307687E-4	16.489961235602127	-0.009172266456625104	
16.494961235602116	0.011038838589308361	16.494961235602116	-9.598051702073601E-4	16.494961235602116	-0.009156227560348295	
16.499961235602104	0.011056293023165449	16.499961235602104	-9.596659882141517E-4	16.499961235602104	-0.00914016289205186	
16.504961235602092	0.011073717383916428	16.504961235602092	-9.595179156775753E-4	16.504961235602092	-0.009124072494133094	
16.50996123560208	0.01109111162050782	16.50996123560208	-9.593609540409719E-4	16.50996123560208	-0.009107956409072268	
16.51496123560207	0.011108475681957223	16.51496123560207	-9.591951048414964E-4	16.51496123560207	-0.00909181467943208	
16.519961235602057	0.011125809517353407	16.519961235602057	-9.590203697101233E-4	16.519961235602057	-0.009075647347858028	
16.524961235602046	0.011143113075856626	16.524961235602046	-9.588367503716268E-4	16.524961235602046	-0.009059454457078123	
16.529961235602034	0.011160386306698753	16.529961235602034	-9.586442486445808E-4	16.529961235602034	-0.009043236049902823	
16.534961235602022	0.01117762915918352	16.534961235602022	-9.584428664413446E-4	16.534961235602022	-0.009026992169224953	
16.53996123560201	0.01119484158268673	16.53996123560201	-9.582326057680597E-4	16.53996123560201	-0.009010722858019852	
16.544961235602	0.011212023526656482	16.544961235602	-9.580134687246339E-4	16.544961235602	-0.008994428159344993	
16.549961235601987	0.01122917494061332	16.549961235601987	-9.5778545750473E-4	16.549961235601987	-0.008978108116340186	
16.554961235601976	0.011246295774150556	16.554961235601976	-9.575485743957519E-4	16.554961235601976	-0.008961762772227261	
16.559961235601964	0.01126338597693441	16.559961235601964	-9.573028217788358E-4	16.559961235601964	-0.008945392170310141	
16.564961235601952	0.011280445498704205	16.564961235601952	-9.570482021288346E-4	16.564961235601952	-0.008928996353974974	
16.56996123560194	0.011297474289272537	16.56996123560194	-9.567847180142847E-4	16.56996123560194	-0.008912575366689483	
16.57496123560193	0.011314472298525656	16.57496123560193	-9.565123720974069E-4	16.57496123560193	-0.008896129252003473	
16.579961235601917	0.01133143947642352	16.579961235601917	-9.562311671340847E-4	16.579961235601917	-0.008879658053548407	
16.584961235601906	0.011348375773000071	16.584961235601906	-9.55941105973842E-4	16.584961235601906	-0.008863161815037523	
16.589961235601894	0.01136528113836345	16.589961235601894	-9.556421915598276E-4	16.589961235601894	-0.008846640580265719	
16.594961235601883	0.011382155522696181	16.594961235601883	-9.55334426928788E-4	16.594961235601883	-0.008830094393109403	
16.59996123560187	0.011398998876255409	16.59996123560187	-9.550178152110491E-4	16.59996123560187	-0.008813523297526563	
16.60496123560186	0.011415811149373102	16.60496123560186	-9.546923596304869E-4	16.60496123560186	-0.008796927337556411	
16.609961235601848	0.011432592292456278	16.609961235601848	-9.54358063504517E-4	16.609961235601848	-0.00878030655731979	
16.614961235601836	0.011449342255987175	16.614961235601836	-9.540149302440461E-4	16.614961235601836	-0.008763661001018466	
16.619961235601824	0.011466060990523544	16.619961235601824	-9.536629633534702E-4	16.619961235601824	-0.008746990712935634	
16.624961235601813	0.011482748446698773	16.624961235601813	-9.533021664306284E-4	16.624961235601813	-0.00873029573743549	
16.6299612356018	0.011499404575222087	16.6299612356018	-9.529325431667808E-4	16.6299612356018	-0.008713576118963286	
16.63496123560179	0.011516029326878889	16.63496123560179	-9.525540973465811E-4	16.63496123560179	-0.008696831902045225	
16.639961235601778	0.011532622652530843	16.639961235601778	-9.521668328480415E-4	16.639961235601778	-0.008680063131288326	
16.644961235601766	0.01154918450311616	16.644961235601766	-9.517707536425076E-4	16.644961235601766	-0.008663269851380474	
16.649961235601754	0.011565714829649791	16.649961235601754	-9.513658637946169E-4	16.649961235601754	-0.008646452107090224	
16.654961235601743	0.011582213583223639	16.654961235601743	-9.5095216746227E-4	16.654961235601743	-0.008629609943266742	
16.65996123560173	0.011598680715006781	16.65996123560173	-9.505296688965967E-4	16.65996123560173	-0.0086127434048398	
16.66496123560172	0.011615116176245645	16.66496123560172	-9.500983724419157E-4	16.66496123560172	-0.008595852536819588	
16.669961235601708	0.01163151991826426	16.669961235601708	-9.496582825357043E-4	16.669961235601708	-0.008578937384296614	
16.674961235601696	0.011647891892464457	16.674961235601696	-9.492094037085563E-4	16.674961235601696	-0.00856199799244188	
16.679961235601684	0.011664232050326148	16.679961235601684	-9.487517405841362E-4	16.679961235601684	-0.008545034406506414	
16.684961235601673	0.011680540343407358	16.684961235601673	-9.482852978791458E-4	16.684961235601673	-0.008528046671821414	
16.68996123560166	0.011696816723344593	16.68996123560166	-9.478100804032847E-4	16.68996123560166	-0.008511034833798146	
16.69496123560165	0.011713061141853045	16.69496123560165	-9.473260930592055E-4	16.69496123560165	-0.00849399893792785	
16.699961235601638	0.011729273550726746	16.699961235601638	-9.468333408424725E-4	16.699961235601638	-0.008476939029781583	
16.704961235601626	0.011745453901838827	16.704961235601626	-9.463318288415158E-4	16.704961235601626	-0.00845985515501023	
16.709961235601615	0.011761602147141715	16.709961235601615	-9.458215622375867E-4	16.709961235601615	-0.008442747359344431	
16.714961235601603	0.011777718238667356	16.714961235601603	-9.453025463047099E-4	16.714961235601603	-0.008425615688594363	
16.71996123560159	0.011793802128527374	16.71996123560159	-9.447747864096373E-4	16.71996123560159	-0.008408460188649722	
16.72496123560158	0.011809853768913373	16.72496123560158	-9.442382880118006E-4	16.72496123560158	-0.008391280905479722	
16.729961235601568	0.01182587311209708	16.729961235601568	-9.436930566632562E-4	16.729961235601568	-0.00837407788513285	
16.734961235601556	0.011841860110430666	16.734961235601556	-9.431390980086488E-4	16.734961235601556	-0.008356851173736876	
16.739961235601545	0.011857814716346752	16.739961235601545	-9.425764177851371E-4	16.739961235601545	-0.008339600817498714	
16.744961235601533	0.011873736882358817	16.744961235601533	-9.420050218223599E-4	16.744961235601533	-0.008322326862704387	
16.74996123560152	0.01188962656106129	16.74996123560152	-9.414249160423759E-4	16.74996123560152	-0.008305029355718883	
16.75496123560151	0.011905483705129859	16.75496123560151	-9.408361064596081E-4	16.75496123560151	-0.008287708342986108	
16.759961235601498	0.011921308267321648	16.759961235601498	-9.402385991807931E-4	16.759961235601498	-0.008270363871028733	
16.764961235601486	0.011937100200475404	16.764961235601486	-9.396324004049174E-4	16.764961235601486	-0.008252995986448143	
16.769961235601475	0.011952859457511723	16.769961235601475	-9.39017516423164E-4	16.769961235601475	-0.00823560473592436	
16.774961235601463	0.011968585991433276	16.774961235601463	-9.38393953618853E-4	16.774961235601463	-0.008218190166215894	
16.77996123560145	0.011984279755325039	16.77996123560145	-9.377617184673857E-4	16.77996123560145	-0.00820075232415976	
16.78496123560144	0.011999940702354436	16.78496123560144	-9.371208175361696E-4	16.78496123560144	-0.00818329125667117	
16.789961235601428	0.012015568785771676	16.789961235601428	-9.364712574845709E-4	16.789961235601428	-0.008165807010743627	
16.794961235601416	0.012031163958909824	16.794961235601416	-9.358130450638427E-4	16.794961235601416	-0.008148299633448755	
16.799961235601405	0.012046726175185079	16.799961235601405	-9.351461871170642E-4	16.799961235601405	-0.008130769171936255	
16.804961235601393	0.01206225538809696	16.804961235601393	-9.344706905790792E-4	16.804961235601393	-0.008113215673433693	
16.80996123560138	0.012077751551228628	16.80996123560138	-9.337865624764267E-4	16.80996123560138	-0.008095639185246572	
16.81496123560137	0.01209321461824697	16.81496123560137	-9.330938099272721E-4	16.81496123560137	-0.008078039754758057	
16.819961235601358	0.012108644542902842	16.819961235601358	-9.323924401413409E-4	16.819961235601358	-0.00806041742942903	
16.824961235601346	0.012124041279031337	16.824961235601346	-9.316824604198494E-4	16.824961235601346	-0.008042772256797826	
16.829961235601335	0.012139404780551949	16.829961235601335	-9.309638781554351E-4	16.829961235601335	-0.008025104284480304	
16.834961235601323	0.012154735001468785	16.834961235601323	-9.302367008320816E-4	16.834961235601323	-0.008007413560169664	
16.83996123560131	0.012170031895870806	16.83996123560131	-9.295009360250526E-4	16.83996123560131	-0.007989700131636208	
16.8449612356013	0.01218529541793204	16.8449612356013	-9.287565914008146E-4	16.8449612356013	-0.0079719640467276	
16.849961235601288	0.012200525521911762	16.849961235601288	-9.280036747169603E-4	16.849961235601288	-0.007954205353368358	
16.854961235601277	0.012215722162154658	16.854961235601277	-9.272421938221335E-4	16.854961235601277	-0.00793642409955999	
16.859961235601265	0.012230885293091185	16.859961235601265	-9.26472156655957E-4	16.859961235601265	-0.007918620333380812	
16.864961235601253	0.01224601486923765	16.864961235601253	-9.256935712489565E-4	16.864961235601253	-0.007900794102985909	
16.86996123560124	0.012261110845196535	16.86996123560124	-9.24906445722473E-4	16.86996123560124	-0.00788294545660701	
