x;y;u;v;column;row
0.3793;1.0000;0.3832;1.1364;11;19
0.4138;1.0000;0.4205;1.1410;12;19
0.4483;1.0000;0.4581;1.1440;13;19
0.4828;1.0000;0.4957;1.1456;14;19
0.5172;1.0000;0.5334;1.1456;15;19
0.5517;1.0000;0.5710;1.1440;16;19
0.5862;1.0000;0.6086;1.1409;17;19
0.6207;1.0000;0.6459;1.1364;18;19
0.6552;1.0000;0.6831;1.1303;19;19
0.6897;1.0000;0.7199;1.1228;20;19
0.7241;1.0000;0.7564;1.1140;21;19
0.7586;1.0000;0.7924;1.1039;22;19
0.7931;1.0000;0.8280;1.0926;23;19
0.8276;1.0000;0.8630;1.0801;24;19
0.8621;1.0000;0.8975;1.0667;25;19
0.8966;1.0000;0.9314;1.0524;26;19
0.9310;1.0000;0.9646;1.0374;27;19
0.9655;1.0000;0.9972;1.0217;28;19
1.0000;1.0000;1.0291;1.0057;29;19
