Frame,Time,Distance,TotalTime,TotalDistance,SegmentNum,Sector,Markers,MarkerTime,MarkerFlag,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,SteeringAngle,Throttle,Brake,Gear,Speed,RawSteer,RawThrottle,RawBrake,AutomaticGear,LapDistance,AccelerationLat,AccelerationLong,AccelerationVert,PreEfficiencyPowerFront,PreEfficiencyPowerRear,BatteryPower,BatteryPowerRMS,BatteryNetEnergy,MotorRpmFront,MotorRpmRear,TorqueDiffFront,TorqueDiffRear,MguRotorTorqueFront,MguRotorTorqueRear,WheelSpinFL,WheelSpinFR,WheelSpinRL,WheelSpinRR,VelocityYaw,SuspensionTravelFL,SuspensionTravelFR,SuspensionTravelRL,SuspensionTravelRR,nWheelFL,nWheelFR,nWheelRL,nWheelRR,AeroDrsPosition,AeroSczFront,AeroSczRear,AeroScx,AeroBalance,RideHeightFront,RideHeightRear
n/a,s,m,s,m,n/a,n/a,n/a,n/a,n/a,m,m,m,°,°,°,°,%,%,,km/h,,,,,km,G,G,G,kW,kW,,,,rpm,rpm,Nm,Nm,Nm,Nm,km/h,km/h,km/h,km/h,°/s,mm,mm,mm,mm,rpm,rpm,rpm,rpm,%,,,,%,mm,mm
15619.00000,6.21451,129.77360,31.23800,401.39680,1.00000,0.00000,0.00000,0.00000,0.00000,604.33480,145.34010,2264.74000,-2.14725,141.53050,-1.52896,0.00000,0.00000,0.00000,1.00000,79.00147,0.00000,0.00000,0.00000,4.00000,0.12938,-0.05326,-0.19100,0.04795,-2.78800,-15.92800,-18.71600,158.67810,0.09872,596.88700,595.58700,29.14922,44.89711,-48.57600,-287.89900,78.89703,78.85881,78.78039,78.72709,0.07723,54.09759,54.01084,76.71958,75.88088,596.83290,596.82170,595.51210,595.55570,0.00000,3.28871,4.02798,1.36010,44.94801,59.00000,86.00000
15629.00000,6.23451,130.21020,31.25800,401.83340,1.00000,0.00000,0.00000,0.00000,0.00000,604.60690,145.36000,2264.39700,-2.14008,141.53250,-1.52170,0.00000,0.00000,0.00000,1.00000,78.86424,0.00000,0.00000,0.00000,4.00000,0.12982,0.00574,-0.19131,-0.02692,-2.78500,-15.90500,-18.69000,158.42830,0.09861,595.99500,594.79600,18.16688,49.14282,-47.77100,-288.56400,78.75064,78.73856,78.63911,78.60946,0.06672,54.08189,54.04064,76.68098,75.89373,595.91560,595.89230,594.74960,594.75190,0.00000,3.28955,4.05039,1.35936,44.81712,59.00000,85.00000
15639.00000,6.25451,130.64670,31.27800,402.26990,1.00000,0.00000,0.00000,0.00000,0.00000,604.87840,145.37980,2264.05500,-2.13382,141.53450,-1.50305,0.00000,0.00000,0.00000,1.00000,78.72800,0.00000,0.00000,0.00000,4.00000,0.13025,-0.00487,-0.19119,-0.01910,-2.78500,-15.87900,-18.66400,158.17980,0.09850,594.93500,593.97300,-22.62232,31.75087,-48.83100,-286.27200,78.59548,78.62740,78.50596,78.47009,0.03568,54.03602,54.20804,76.71314,75.81264,594.88180,594.85210,593.89360,593.89340,0.00000,3.29627,4.05513,1.35936,44.83862,59.00000,85.00000
15649.00000,6.27451,131.08270,31.29800,402.70590,1.00000,0.00000,0.00000,0.00000,0.00000,605.14960,145.39950,2263.71300,-2.12421,141.53460,-1.49289,0.00000,0.00000,0.00000,1.00000,78.59138,0.00000,0.00000,0.00000,4.00000,0.13069,0.02186,-0.19309,0.04119,-2.78100,-15.85300,-18.63400,157.93240,0.09838,593.91300,593.05200,-51.61927,22.94264,-48.95000,-286.35100,78.44419,78.49355,78.35024,78.35056,0.00205,53.97961,54.32144,76.58041,75.75574,593.84830,593.84430,593.00480,592.93990,0.00000,3.29958,4.05747,1.35936,44.84922,59.00000,85.00000
15659.00000,6.29451,131.51840,31.31800,403.14160,1.00000,0.00000,0.00000,0.00000,0.00000,605.42050,145.41910,2263.37100,-2.10864,141.53370,-1.51251,0.00000,0.00000,0.00000,1.00000,78.45640,0.00000,0.00000,0.00000,4.00000,0.13113,0.02832,-0.18896,0.03961,-2.77700,-15.82400,-18.60100,157.68620,0.09827,592.86600,591.98400,-34.65074,5.40321,-49.21200,-283.50300,78.32313,78.34091,78.22158,78.20099,-0.08750,53.94268,54.22950,76.57489,75.76430,592.78750,592.81250,591.85230,591.89650,0.00000,3.29872,4.05690,1.35936,44.84626,59.00000,85.00000
15669.00000,6.31451,131.95250,31.33800,403.57570,1.00000,0.00000,0.00000,0.00000,0.00000,605.69100,145.43870,2263.03000,-2.09439,141.53080,-1.53995,0.00000,0.00000,0.00000,1.00000,78.32354,0.00000,0.00000,0.00000,4.00000,0.13156,-0.01230,-0.18590,-0.06129,-2.76700,-15.79500,-18.56200,157.44110,0.09815,591.86600,590.70300,16.01811,48.41780,-48.68500,-282.55600,78.22258,78.17870,78.08846,78.05941,-0.04675,54.10785,54.21999,76.68098,75.91704,591.75230,591.82280,590.58040,590.61240,0.00000,3.29457,4.05399,1.35936,44.83286,59.00000,85.00000
15679.00000,6.33451,132.38570,31.35800,404.00890,1.00000,0.00000,0.00000,0.00000,0.00000,605.96080,145.45810,2262.69000,-2.08423,141.52890,-1.53302,0.00000,0.00000,0.00000,1.00000,78.19066,0.00000,0.00000,0.00000,4.00000,0.13200,0.02753,-0.18655,0.05243,-2.76200,-15.76500,-18.52700,157.19720,0.09804,590.66100,589.58300,22.87397,29.39975,-48.26600,-284.83200,78.07575,78.04581,77.93321,77.93562,-0.06071,54.27676,54.16867,76.62910,75.96943,590.57200,590.59750,589.55300,589.42950,0.00000,3.29453,4.05400,1.35936,44.83250,59.00000,85.00000
15689.00000,6.35451,132.81880,31.37800,404.44200,1.00000,0.00000,0.00000,0.00000,0.00000,606.23000,145.47720,2262.35100,-2.07111,141.52740,-1.51947,0.00000,0.00000,0.00000,1.00000,78.05632,0.00000,0.00000,0.00000,4.00000,0.13243,-0.04067,-0.19222,0.00022,-2.75900,-15.73700,-18.49600,156.95440,0.09792,589.60800,588.63500,13.90310,-12.52443,-48.22600,-287.21500,77.93157,77.91427,77.80045,77.80685,-0.07019,54.36853,54.17109,76.58604,76.02352,589.52970,589.51740,588.56250,588.57370,0.00000,3.29989,4.05778,1.35936,44.84962,59.00000,85.00000
15699.00000,6.37451,133.25140,31.39800,404.87460,1.00000,0.00000,0.00000,0.00000,0.00000,606.49900,145.49600,2262.01200,-2.05621,141.52550,-1.51578,0.00000,0.00000,0.00000,1.00000,77.91979,0.00000,0.00000,0.00000,4.00000,0.13286,-0.00645,-0.18628,0.00860,-2.75400,-15.71400,-18.46800,156.71270,0.09781,588.79600,587.73400,16.75478,9.05508,-49.08400,-287.77700,77.80380,77.79723,77.67136,77.67823,-0.04064,54.27673,54.10352,76.53400,76.09829,588.76930,588.72250,587.66900,587.65970,0.00000,3.29855,4.05678,1.35936,44.84571,59.00000,85.00000
15709.00000,6.39451,133.68260,31.41800,405.30580,1.00000,0.00000,0.00000,0.00000,0.00000,606.76760,145.51490,2261.67300,-2.04544,141.52370,-1.52518,0.00000,0.00000,0.00000,1.00000,77.78432,0.00000,0.00000,0.00000,4.00000,0.13329,0.03665,-0.19608,-0.12861,-2.74900,-15.69100,-18.44000,156.47220,0.09769,587.94500,586.81700,-2.54181,-6.18474,-49.07700,-286.73300,77.67962,77.67178,77.54697,77.55170,-0.03360,54.16068,53.95549,76.51788,76.12908,587.87810,587.89950,586.74750,586.73660,0.00000,3.29855,4.05678,1.35936,44.84571,58.00000,85.00000
15719.00000,6.41451,134.11290,31.43800,405.73610,1.00000,0.00000,0.00000,0.00000,0.00000,607.03570,145.53400,2261.33500,-2.04089,141.52110,-1.54401,0.00000,0.00000,0.00000,1.00000,77.64869,0.00000,0.00000,0.00000,4.00000,0.13373,-0.02971,-0.19028,0.07883,-2.74400,-15.66600,-18.41000,156.23280,0.09758,587.04800,585.87900,10.11663,1.80161,-49.10000,-286.95300,77.55788,77.53386,77.41775,77.42241,0.00022,54.09869,53.84746,76.44922,76.17805,586.97020,586.98940,585.83000,585.82350,0.00000,3.34923,4.05620,1.36039,45.22666,58.00000,85.00000
15729.00000,6.43451,134.54300,31.45800,406.16620,1.00000,0.00000,0.00000,0.00000,0.00000,607.30330,145.55340,2260.99900,-2.04202,141.52040,-1.55216,0.00000,0.00000,0.00000,1.00000,77.51374,0.00000,0.00000,0.00000,4.00000,0.13416,-0.00968,-0.18891,0.07242,-2.74100,-15.63900,-18.38000,155.99450,0.09747,586.04900,584.91100,20.73887,-7.07553,-48.69400,-286.44900,77.42265,77.39394,77.29080,77.29152,0.01399,54.15765,53.76795,76.38326,76.15241,585.97280,585.96720,584.86220,584.82800,0.00000,3.34993,4.05671,1.36039,45.22874,58.00000,85.00000
15739.00000,6.45451,134.97240,31.47800,406.59560,1.00000,0.00000,0.00000,0.00000,0.00000,607.57040,145.57300,2260.66200,-2.04605,141.52080,-1.55493,0.00000,0.00000,3.00000,1.00000,77.36969,0.00000,0.00000,300.00000,4.00000,0.13459,-0.01156,-0.31189,-0.04562,-3.21300,-17.24100,-20.45400,155.75750,0.09735,584.71900,583.64300,8.05009,20.82349,-54.32500,-310.48700,77.13696,77.12685,77.05280,77.01473,0.08352,54.14149,53.76867,76.49827,76.09844,584.59400,584.54620,583.50260,583.57630,0.00000,3.34826,4.05549,1.36039,45.22386,59.00000,85.00000
15749.00000,6.47451,135.39960,31.49800,407.02280,1.00000,0.00000,0.00000,0.00000,0.00000,607.83680,145.59240,2260.32500,-2.05060,141.52420,-1.55112,0.00000,0.00000,8.99000,1.00000,77.14651,0.00000,0.00000,899.00000,4.00000,0.13502,0.02131,-0.45879,-0.11858,-4.73400,-22.28300,-27.01700,155.52370,0.09722,581.88900,580.88100,-4.18846,48.92567,-79.18000,-398.22500,76.68050,76.68596,76.62970,76.58616,0.01209,54.21943,53.90644,76.69017,76.14252,581.67110,581.65850,580.69870,580.73210,0.00000,3.29382,4.05339,1.35936,44.83094,59.00000,86.00000
15759.00000,6.49451,135.82500,31.51800,407.44820,1.00000,0.00000,0.00000,0.00000,0.00000,608.10230,145.61160,2259.99100,-2.05075,141.52490,-1.53745,0.00000,0.00000,14.99000,1.00000,76.81407,0.00000,0.00000,1499.00000,4.00000,0.13544,0.00180,-0.63858,-0.07975,-6.93400,-28.12700,-35.06100,155.29510,0.09704,578.01100,577.16500,-24.89642,24.67691,-118.32800,-504.98100,76.08495,76.09467,76.05712,76.02827,0.03060,54.20697,54.01876,76.84013,76.26584,577.72610,577.70780,576.85570,576.90070,0.00000,3.29511,4.03243,1.36010,44.96885,59.00000,86.00000
15769.00000,6.51451,136.24770,31.53800,407.87090,1.00000,0.00000,0.00000,0.00000,0.00000,608.36650,145.63010,2259.65800,-2.04224,141.52580,-1.52988,0.00000,0.00000,20.99000,1.00000,76.36150,0.00000,0.00000,2099.00000,4.00000,0.13587,0.04071,-0.82000,-0.13680,-9.82000,-34.16300,-43.98300,155.07360,0.09682,573.08800,572.35200,-62.80220,11.16241,-170.65300,-616.82900,75.32902,75.36777,75.31643,75.30227,-0.14383,54.02324,54.06284,76.90033,76.36011,572.75230,572.69300,571.94230,571.95780,0.00000,3.29451,4.03201,1.36010,44.96696,58.00000,86.00000
15779.00000,6.53451,136.66690,31.55800,408.29010,1.00000,0.00000,0.00000,0.00000,0.00000,608.62890,145.64820,2259.32800,-2.02243,141.52190,-1.54617,0.00000,0.00000,26.99000,1.00000,75.77483,0.00000,0.00000,2699.00000,4.00000,0.13629,0.02057,-1.02678,-0.04486,-13.45800,-40.00000,-53.45800,154.86120,0.09655,567.39800,566.07100,-97.37672,17.53418,-240.14900,-727.67300,74.48341,74.52605,74.41431,74.41048,-0.14282,53.72375,54.00467,77.10117,76.53063,566.97130,566.94020,565.64800,565.67650,0.00000,3.34905,4.03461,1.36112,45.35764,58.00000,86.00000
15789.00000,6.55451,137.08180,31.57800,408.70500,1.00000,0.00000,0.00000,0.00000,0.00000,608.88900,145.66590,2259.00000,-1.99719,141.51930,-1.57492,0.00000,0.00000,33.00000,1.00000,75.04068,0.00000,0.00000,3300.00000,4.00000,0.13671,0.01752,-1.24080,-0.14867,-17.88900,-45.41600,-63.30500,154.66010,0.09622,560.61400,558.77500,15.38625,129.20670,-327.47200,-839.05800,73.31229,73.31650,73.33919,73.30820,-0.03613,53.49738,53.87062,77.35488,76.65491,560.09480,560.20520,558.26400,558.33510,0.00000,3.40027,4.03513,1.36208,45.73081,57.00000,87.00000
15799.00000,6.57451,137.49130,31.59800,409.11450,1.00000,0.00000,0.00000,0.00000,0.00000,609.14630,145.68340,2258.67600,-1.96545,141.51720,-1.58984,0.00000,0.00000,39.00000,1.00000,74.17677,0.00000,0.00000,3900.00000,4.00000,0.13712,0.00720,-1.40377,-0.10863,-22.88400,-50.26600,-73.15000,154.47230,0.09583,550.40300,549.68300,-132.40910,210.42120,-427.13200,-931.03800,71.93330,71.99194,71.96704,71.92219,0.03006,53.36618,53.94650,77.69597,76.82422,549.80900,549.66750,548.95010,548.77860,0.00000,3.39656,4.01155,1.36273,45.84923,57.00000,87.00000
15809.00000,6.59451,137.89490,31.61800,409.51810,1.00000,0.00000,0.00000,0.00000,0.00000,609.40010,145.69990,2258.35600,-1.91382,141.51600,-1.60269,0.00000,0.00000,45.00000,1.00000,73.14844,0.00000,0.00000,4500.00000,4.00000,0.13753,0.02104,-1.57220,-0.02170,-28.81600,-54.02600,-82.84200,154.29950,0.09539,540.35500,537.74600,-151.32210,224.17950,-558.07000,-1018.51100,70.57649,70.62656,70.16351,70.12881,0.01231,53.13298,53.86790,78.07419,77.08931,539.84720,539.89350,536.92350,536.74000,0.00000,3.38903,3.98530,1.36332,45.95712,56.00000,88.00000
15819.00000,6.61451,138.29150,31.63800,409.91470,1.00000,0.00000,0.00000,0.00000,0.00000,609.65010,145.71580,2258.04100,-1.85220,141.51510,-1.61700,0.00000,0.00000,51.00000,1.00000,71.97414,0.00000,0.00000,5100.00000,4.00000,0.13793,0.06212,-1.89406,-0.25386,-35.86000,-56.21600,-92.07600,154.14290,0.09491,529.84700,521.76800,-166.35090,268.94920,-699.35800,-1076.80700,68.92087,68.95586,67.63438,67.59990,0.05291,52.86863,53.74885,78.69553,77.44444,528.91820,528.69570,520.34040,520.52390,0.00000,3.42815,3.95804,1.36469,46.41294,55.00000,89.00000
15829.00000,6.63451,138.68080,31.65800,410.30400,1.00000,0.00000,0.00000,0.00000,0.00000,609.89580,145.73130,2257.73100,-1.79379,141.51500,-1.63510,0.00000,0.00000,57.00000,1.00000,70.64892,0.00000,0.00000,5700.00000,4.00000,0.13833,-0.03241,-2.02908,0.18116,-43.84800,-56.41300,-100.26100,154.00270,0.09437,516.28300,499.70200,-200.91390,340.40170,-885.01500,-1054.73200,66.80524,66.90163,63.76506,63.70130,0.12341,52.54695,53.65795,79.47397,77.88327,515.10640,515.05900,496.95020,496.97250,0.00000,3.46981,3.93383,1.36590,46.86626,55.00000,90.00000
15839.00000,6.65451,139.06220,31.67800,410.68540,1.00000,0.00000,0.00000,0.00000,0.00000,610.13670,145.74670,2257.42700,-1.74384,141.51630,-1.65463,0.00000,0.00000,63.00000,1.00000,69.26631,0.00000,0.00000,6300.00000,4.00000,0.13872,0.08954,-1.91169,-0.03736,-52.87800,-53.05200,-105.93000,153.87680,0.09380,497.31200,462.85300,-68.67114,269.84820,-1105.44500,-994.18000,63.42068,63.41714,57.11816,57.05523,0.31912,52.55798,53.67634,80.03238,78.37299,495.57290,495.72490,459.27930,458.92250,0.00000,3.45603,3.90423,1.36628,46.95523,55.00000,91.00000
15849.00000,6.67451,139.43640,31.69800,411.05960,1.00000,0.00000,0.00000,0.00000,0.00000,610.37260,145.76180,2257.13000,-1.70117,141.51920,-1.66263,0.00000,0.00000,68.99000,1.00000,67.87414,0.00000,0.00000,6899.00000,4.00000,0.13910,0.02155,-1.97121,-0.05112,-61.23500,-45.09500,-106.33000,153.75790,0.09320,460.25100,403.87800,-77.31970,177.37130,-1297.50900,-857.98800,54.84103,54.86213,48.15664,48.16792,0.12120,52.45689,53.37429,80.43191,78.79514,455.39640,455.33740,398.99400,398.65820,0.00000,3.45682,3.90482,1.36628,46.95720,55.00000,91.00000
15859.00000,6.69451,139.80290,31.71800,411.42610,1.00000,0.00000,0.00000,0.00000,0.00000,610.60400,145.77660,2256.83700,-1.66803,141.52090,-1.67133,0.00000,0.00000,74.99000,1.00000,66.53068,0.00000,0.00000,7499.00000,4.00000,0.13947,0.02212,-1.78170,0.08514,-57.64400,-38.06000,-95.70400,153.62910,0.09264,372.63200,332.60700,-48.79895,142.66820,-1403.08800,-850.78100,39.85398,39.87866,37.89872,37.88179,0.29459,52.41832,53.31251,80.75184,79.11018,363.56830,363.58130,326.94920,326.91730,0.00000,3.45819,3.90584,1.36628,46.96057,54.00000,91.00000
15869.00000,6.71451,140.16310,31.73800,411.78630,1.00000,0.00000,0.00000,0.00000,0.00000,610.83070,145.79150,2256.55100,-1.64432,141.52420,-1.67621,0.00000,0.00000,80.99000,1.00000,65.28628,0.00000,0.00000,8099.00000,4.00000,0.13984,0.02835,-1.60045,-0.13942,-14.27300,-21.27200,-35.54500,153.45050,0.09225,256.68500,246.25800,-38.41635,-5.48224,-346.94500,-449.61900,26.76488,26.77607,27.29080,27.26306,0.21574,52.31491,53.17435,80.94451,79.57172,248.97840,248.83730,238.79520,238.88000,0.00000,3.50147,3.90392,1.36696,47.28269,54.00000,92.00000
15879.00000,6.73451,140.51750,31.75800,412.14070,1.00000,0.00000,0.00000,0.00000,0.00000,611.05350,145.80670,2256.27000,-1.64450,141.52630,-1.68393,0.00000,0.00000,86.99000,1.00000,64.20074,0.00000,0.00000,8699.00000,4.00000,0.14020,0.03937,-1.57658,-0.00664,0.00000,0.00000,0.00000,153.22480,0.09221,158.18500,182.71600,-134.72130,-33.53851,357.62400,342.96000,10.99478,10.99743,19.71414,19.77542,-0.02843,52.41105,53.28408,81.07850,79.84802,148.71790,148.66510,178.29170,178.34000,0.00000,3.44778,3.87880,1.36658,47.05853,55.00000,92.00000
15889.00000,6.75451,140.86570,31.77800,412.48890,1.00000,0.00000,0.00000,0.00000,0.00000,611.27260,145.82160,2255.99200,-1.65656,141.52530,-1.71664,0.00000,0.00000,92.99000,1.00000,63.10562,0.00000,0.00000,9299.00000,4.00000,0.14055,0.04109,-1.75252,-0.02849,0.00000,0.00000,0.00000,152.99900,0.09221,21.62700,124.77700,23.67227,101.28410,456.09800,345.08000,0.00000,0.00000,12.02158,12.01442,0.24099,52.56390,53.33218,81.10306,79.87723,9.89023,9.95892,120.39010,120.56180,0.00000,3.45660,3.90492,1.36628,46.95497,56.00000,91.00000
15899.00000,6.77451,141.20730,31.79800,412.83050,1.00000,0.00000,0.00000,0.00000,0.00000,611.48770,145.83570,2255.72000,-1.65891,141.52830,-1.73850,0.00000,0.00000,98.99000,1.00000,61.93912,0.00000,0.00000,9899.00000,4.00000,0.14090,0.03054,-1.58106,-0.04287,0.00000,0.00000,0.00000,152.77410,0.09221,-0.00900,64.57100,-0.47650,34.26883,-0.31100,396.58000,0.00000,0.00000,3.35189,3.35015,0.14911,52.64586,53.35069,81.05341,79.91481,0.00000,0.00000,59.56570,59.11264,0.00000,3.41951,3.93197,1.36514,46.51454,56.00000,90.00000
15909.00000,6.79451,141.54210,31.81800,413.16530,1.00000,0.00000,0.00000,0.00000,0.00000,611.69850,145.84920,2255.45300,-1.65125,141.53150,-1.74976,0.00000,0.00000,100.00000,1.00000,60.75941,0.00000,0.00000,10000.00000,4.00000,0.14124,0.02636,-1.80943,0.05922,0.00000,0.00000,0.00000,152.55030,0.09221,0.00000,-3.21700,-0.00002,7.11420,0.00000,115.28800,0.00000,0.00000,0.00000,0.00000,0.29318,52.73032,53.25371,81.03177,80.10545,0.00000,0.00000,0.00000,0.00000,0.00000,3.46719,3.93241,1.36590,46.85642,55.00000,91.00000
15919.00000,6.81451,141.87050,31.83800,413.49370,1.00000,0.00000,0.00000,0.00000,0.00000,611.90490,145.86250,2255.19100,-1.64114,141.53650,-1.74957,0.00000,0.00000,100.00000,1.00000,59.54770,0.00000,0.00000,10000.00000,4.00000,0.14158,0.02495,-1.49080,-0.01534,0.00000,0.00000,0.00000,152.32740,0.09221,0.00000,0.00000,0.00000,0.23533,0.00000,-0.30700,0.00000,0.00000,0.00000,0.00000,0.50161,52.74558,52.96964,81.03821,80.36953,0.00000,0.00000,0.00000,0.00000,0.00000,3.45615,3.90482,1.36628,46.95239,54.00000,91.00000
15929.00000,6.83451,142.19270,31.85800,413.81590,1.00000,0.00000,0.00000,0.00000,0.00000,612.10720,145.87610,2254.93400,-1.64453,141.54730,-1.72852,0.00000,0.00000,100.00000,1.00000,58.42161,0.00000,0.00000,10000.00000,4.00000,0.14190,0.02196,-1.50981,-0.07565,0.00000,0.00000,0.00000,152.10550,0.09221,0.00000,0.00000,0.00000,0.00017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.54301,52.89081,52.92031,80.96334,80.70258,0.00000,0.00000,0.00000,0.00000,0.00000,3.44215,3.87515,1.36658,47.04129,55.00000,92.00000
15939.00000,6.85451,142.50880,31.87800,414.13200,1.00000,0.00000,0.00000,0.00000,0.00000,612.30540,145.88960,2254.68200,-1.65845,141.55750,-1.68881,0.00000,0.00000,100.00000,1.00000,57.32281,0.00000,0.00000,10000.00000,4.00000,0.14222,0.02422,-1.77011,-0.13691,0.00000,0.00000,0.00000,151.88460,0.09221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20048,53.05740,52.92424,80.74692,80.92371,0.00000,0.00000,0.00000,0.00000,0.00000,3.44476,3.87703,1.36658,47.04805,55.00000,91.00000
15949.00000,6.87451,142.81860,31.89800,414.44170,1.00000,0.00000,0.00000,0.00000,0.00000,612.50000,145.90270,2254.43400,-1.66901,141.56180,-1.66690,0.00000,0.00000,100.00000,1.00000,56.15703,0.00000,0.00000,10000.00000,4.00000,0.14254,0.02592,-1.78431,0.11428,0.00000,0.00000,0.00000,151.66460,0.09221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08105,53.21744,52.86908,80.50528,81.01815,0.00000,0.00000,0.00000,0.00000,0.00000,3.45556,3.90454,1.36628,46.94990,55.00000,91.00000
15959.00000,6.89451,143.12130,31.91800,414.74450,1.00000,0.00000,0.00000,0.00000,0.00000,612.69040,145.91540,2254.19200,-1.67011,141.56330,-1.66513,0.00000,0.00000,100.00000,1.00000,54.95087,0.00000,0.00000,10000.00000,4.00000,0.14285,0.02459,-1.63444,0.05721,0.00000,0.00000,0.00000,151.44560,0.09221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17230,53.31391,52.68571,80.40994,81.15032,0.00000,0.00000,0.00000,0.00000,0.00000,3.45668,3.90542,1.36628,46.95238,55.00000,91.00000
15969.00000,6.91451,143.41780,31.93800,415.04100,1.00000,0.00000,0.00000,0.00000,0.00000,612.87660,145.92810,2253.95500,-1.67227,141.56410,-1.65588,0.00000,0.00000,100.00000,1.00000,53.79140,0.00000,0.00000,10000.00000,4.00000,0.14315,0.03961,-1.58698,-0.06160,0.00000,0.00000,0.00000,151.22760,0.09221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.12372,53.32774,52.56370,80.31720,81.48020,0.00000,0.00000,0.00000,0.00000,0.00000,3.45592,3.90497,1.36628,46.94976,55.00000,91.00000
15979.00000,6.93451,143.70810,31.95800,415.33130,1.00000,0.00000,0.00000,0.00000,0.00000,613.05900,145.94100,2253.72300,-1.68601,141.56280,-1.65295,0.00000,0.00000,100.00000,1.00000,52.67296,0.00000,0.00000,10000.00000,4.00000,0.14345,0.02526,-1.48566,-0.19997,0.00000,0.00000,0.00000,151.01040,0.09221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00069,53.48018,52.58992,80.17659,81.72843,0.00000,0.00000,0.00000,0.00000,0.00000,3.45128,3.90179,1.36628,46.93659,55.00000,91.00000
15989.00000,6.95451,143.99230,31.97800,415.61550,1.00000,0.00000,0.00000,0.00000,0.00000,613.23750,145.95360,2253.49500,-1.70233,141.56270,-1.64102,0.00000,0.00000,100.00000,1.00000,51.58063,0.00000,0.00000,10000.00000,4.00000,0.14374,0.03362,-1.47155,-0.01441,0.00000,0.00000,0.00000,150.79420,0.09221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00141,53.76777,52.50037,79.98005,81.83414,0.00000,0.00000,0.00000,0.00000,0.00000,3.40028,3.89872,1.36552,46.58557,56.00000,92.00000
15999.00000,6.97451,144.27050,31.99800,415.89370,1.00000,0.00000,0.00000,0.00000,0.00000,613.41220,145.96560,2253.27200,-1.71082,141.56190,-1.61652,0.00000,0.00000,100.00000,1.00000,50.50819,0.00000,0.00000,10000.00000,4.00000,0.14402,0.02507,-1.61703,-0.08522,0.00000,0.00000,0.00000,150.57900,0.09221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.19155,54.00774,52.54248,79.73087,82.07462,0.00000,0.00000,0.00000,0.00000,0.00000,3.39210,3.87277,1.36584,46.69181,56.00000,92.00000
16009.00000,6.99451,144.54280,32.01800,416.16600,1.00000,0.00000,0.00000,0.00000,0.00000,613.58310,145.97690,2253.05400,-1.71204,141.55820,-1.59695,0.00000,0.00000,100.00000,1.00000,49.42754,0.00000,0.00000,10000.00000,4.00000,0.14430,0.03417,-1.63907,-0.07592,0.00000,0.00000,0.00000,150.36460,0.09221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.26689,54.21540,52.57708,79.62486,82.17976,0.00000,0.00000,0.00000,0.00000,0.00000,3.39465,3.87468,1.36584,46.69829,56.00000,91.00000
16019.00000,7.01451,144.80880,32.03800,416.43200,1.00000,0.00000,0.00000,0.00000,0.00000,613.75030,145.98760,2252.84100,-1.70325,141.55210,-1.57983,0.00000,0.00000,100.00000,1.00000,48.32566,0.00000,0.00000,10000.00000,4.00000,0.14457,0.01832,-1.68508,-0.03823,0.00000,0.00000,0.00000,150.15120,0.09221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17928,54.38256,52.51393,79.58415,82.19221,0.00000,0.00000,0.00000,0.00000,0.00000,3.40535,3.90260,1.36552,46.59786,56.00000,91.00000
16029.00000,7.03451,145.06890,32.05800,416.69210,1.00000,0.00000,0.00000,0.00000,0.00000,613.91330,145.99780,2252.63200,-1.68729,141.54810,-1.55161,0.00000,0.00000,100.00000,1.00000,47.20259,0.00000,0.00000,10000.00000,4.00000,0.14484,0.01854,-1.44035,-0.08341,0.00000,0.00000,0.00000,149.93860,0.09221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.18887,54.44854,52.42309,79.60424,82.33830,0.00000,0.00000,0.00000,0.00000,0.00000,3.40647,3.90350,1.36552,46.60038,56.00000,92.00000
16039.00000,7.05451,145.32260,32.07800,416.94580,1.00000,0.00000,0.00000,0.00000,0.00000,614.07260,146.00800,2252.42800,-1.67795,141.54370,-1.50690,0.00000,0.00000,100.00000,1.00000,46.11760,0.00000,0.00000,10000.00000,4.00000,0.14509,0.01256,-1.35487,-0.04543,0.00000,0.00000,0.00000,149.72700,0.09221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.55233,54.48994,52.45179,79.76171,82.50868,0.00000,0.00000,0.00000,0.00000,0.00000,3.39357,3.87424,1.36584,46.69316,56.00000,92.00000
