TIME,DISTANCE,MARKERS,SPEED,MOTORRPMFRONT,MOTORRPMREAR,POWERELECTRICALFRONT,POWERELECTRICALREAR,POWERELECTRICALTOTAL,POWERBALANCE,EFFICIENCYFRONT,EFFICIENCYREAR,TORQUEMECHANICALFRONT,TORQUEMECHANICALREAR,TORQUEROTORFRONT,TORQUEROTORREAR
262.448012,16843.002,0,45.36286,8962.719,9129.991,-40.902,-82.851,-123.753,0.330513,0.952,0.953,-45.788,-90.81,-55.607,-86.662
262.468012,16843.893,0,44.41348,8916.503,9084.295,-42.603,-86.247,-128.85,0.33064,0.952,0.953,-47.882,-95.042,-47.24,-92.188
262.488012,16844.779,0,44.41348,8902.146,9030.402,-46.666,-94.215,-140.881,0.331244,0.952,0.953,-52.503,-104.462,-47.038,-99.519
262.508012,16845.661,0,44.41348,8882.382,8974.937,-47.208,-95.095,-142.303,0.331743,0.952,0.953,-53.275,-106.134,-52.722,-102.314
262.528012,16846.538,0,44.41348,8830.777,8930.509,-46.353,-93.399,-139.752,0.33168,0.952,0.952,-52.613,-104.788,-49.441,-100.871
262.548012,16847.41,0,44.41348,8735.559,8905.127,-44.781,-90.685,-135.466,0.33057,0.951,0.952,-51.408,-102.068,-47.109,-100.713
262.568012,16848.277,0,43.17488,8615.84,8862.694,-43.219,-88.04,-131.259,0.329265,0.95,0.952,-50.354,-99.58,-47.433,-96.444
262.588012,16849.139,0,43.17488,8608.105,8824.263,-42.693,-86.56,-129.253,0.330306,0.951,0.952,-49.477,-98.113,-3.673,-60.33
262.608012,16849.995,0,43.17488,8539.495,8753.575,-41.602,-84.555,-126.157,0.329764,0.95,0.951,-48.954,-96.887,-49.212,-91.894
262.628012,16850.848,0,43.17488,8467.254,8697.67,-40.987,-83.384,-124.371,0.329554,0.949,0.951,-48.641,-96.185,-45.299,-89.697
262.648012,16851.696,0,43.17488,8388.943,8635.185,-40.152,-81.772,-121.924,0.32932,0.949,0.95,-48.125,-95.063,-45.106,-90.723
262.668012,16852.539,0,42.06452,8277.539,8588.67,-39.275,-80.361,-119.636,0.328288,0.948,0.95,-47.741,-93.955,-43.738,-88.944
262.688012,16853.378,0,42.06452,8207.318,8535.346,-36.607,-74.965,-111.572,0.328102,0.947,0.95,-44.951,-88.245,-47.887,-85.96
262.708012,16854.213,0,42.06452,8256.628,8495.568,-31.524,-64.049,-95.57301,0.329842,0.948,0.949,-38.505,-75.789,-48.387,-76.768
262.728012,16855.044,0,42.06452,8345.05,8478.004,-28.966,-58.387,-87.353,0.331597,0.948,0.949,-34.939,-69.229,-37.097,-67.832
262.748012,16855.871,0,42.06452,8382.631,8467.296,-24.381,-48.959,-73.34,0.332438,0.949,0.949,-29.272,-58.133,-32.244,-57.823
262.768012,16856.696,0,41.12876,8411.892,8467.29,-22.48,-45.06,-67.54,0.33284,0.949,0.949,-26.88,-53.502,-27.29,-52.786
262.788012,16857.518,0,41.12876,8437.291,8470.402,-19.292,-38.619,-57.911,0.333132,0.949,0.949,-22.997,-45.837,-24.361,-45.548
262.808012,16858.337,0,41.12876,8454.462,8454.986,-17.14,-34.281,-51.421,0.333327,0.949,0.949,-20.379,-40.756,-18.821,-36.691
262.828012,16859.155,0,41.12876,8425.835,8434.58,-16.42,-32.844,-49.264,0.333306,0.949,0.949,-19.599,-39.154,-20.119,-37.034
262.848012,16859.971,0,41.12876,8415.516,8421.753,-15.685,-31.371,-47.056,0.333326,0.949,0.949,-18.746,-37.465,-19.135,-37.653
262.868012,16860.785,0,40.67264,8405.761,8414.647,-14.499,-29,-43.499,0.333318,0.949,0.949,-17.351,-34.668,-18.171,-36.292
262.888012,16861.598,0,40.67264,8394.088,8402.722,-12.564,-25.129,-37.693,0.333325,0.949,0.949,-15.057,-30.084,-15.68,-30.824
262.908012,16862.41,0,40.67264,8392.996,8406.923,-10.477,-20.956,-31.433,0.333312,0.949,0.949,-12.559,-25.076,-13.459,-26.924
262.928012,16863.22,0,40.67264,8389.5,8391.695,-9.279,-18.559,-27.838,0.333321,0.949,0.949,-11.128,-22.247,-12.23,-21.653
262.948012,16864.03,0,40.67264,8384.697,8385.83,-8.501,-17.002,-25.503,0.333333,0.949,0.949,-10.201,-20.397,-11.53,-20.948
262.968012,16864.838,0,40.30197,8389.129,8364.322,-7.564,-15.127,-22.691,0.333348,0.949,0.948,-9.069,-18.196,-8.341,-17.018
262.988012,16865.644,0,40.30197,8392.213,8340.633,-6.201,-12.402,-18.603,0.333333,0.949,0.948,-7.433,-14.961,-7.408,-12.486
263.008012,16866.449,0,40.30197,8371.94,8317.845,-2.954,-5.907,-8.861,0.333371,0.949,0.948,-3.549,-7.148,-3.477,-5.594
263.028012,16867.253,0,40.30197,8356.939,8300.155,1.102,2.204,3.306,0.333333,0.948,0.948,1.195,2.405,1.087,3.225
263.048012,16868.056,0,40.30197,8354.432,8292.98,7.704,15.409,23.113,0.333319,0.948,0.948,8.356,16.828,7.295,16.79
263.068012,16868.858,0,40.07215,8357.92,8288.795,9.017,18.035,27.052,0.333321,0.948,0.948,9.777,19.706,8.304,19.28
263.088012,16869.66,0,40.07215,8358.733,8279.608,7.083,14.167,21.25,0.333318,0.948,0.948,7.679,15.492,7.048,17.909
263.108012,16870.461,0,40.07215,8344.974,8266.05,-1.827,-3.655,-5.482,0.333273,0.948,0.948,-2.204,-4.455,-2.436,-10.884
263.128012,16871.261,0,40.07215,8324.908,8247.736,-9.052,-18.105,-27.157,0.333321,0.948,0.948,-10.944,-22.106,-10.926,-21.179
263.148012,16872.061,0,40.07215,8304.377,8233.603,-13.039,-26.079,-39.118,0.333325,0.948,0.948,-15.805,-31.899,-15.75,-30.481
263.168012,16872.859,0,39.8368,8280.84,8227.95,-14.449,-28.898,-43.347,0.333333,0.948,0.947,-17.567,-35.387,-17.805,-39.355
263.188013,16873.655,0,39.8368,8254.35,8205.901,-15.013,-30.026,-45.039,0.333333,0.948,0.947,-18.314,-36.852,-17.915,-32.987
263.208013,16874.451,0,39.8368,8226.504,8189.934,-15.007,-30.015,-45.022,0.333326,0.947,0.947,-18.373,-36.927,-18.015,-37.268
263.228013,16875.245,0,39.8368,8193.339,8167.927,-15.002,-30.005,-45.007,0.333326,0.947,0.947,-18.446,-37.014,-17.954,-34.98
263.248013,16876.037,0,39.8368,8165.413,8165.078,-15,-30,-45,0.333333,0.947,0.947,-18.512,-37.028,-18.889,-37.574
263.268013,16876.828,0,39.51379,8154.824,8133.846,-15,-30,-45,0.333333,0.947,0.947,-18.539,-37.162,-19.354,-31.417
263.288013,16877.617,0,39.51379,8107.192,8117.321,-15,-30,-45,0.333333,0.947,0.947,-18.656,-37.269,-19.811,-40.657
263.308013,16878.406,0,39.51379,8187.857,8162.912,-15,-30,-45,0.333333,0.947,0.947,-18.485,-37.002,-28.368,-24.713
263.328013,16879.194,0,39.51379,8200.385,8198.942,-15,-30,-45,0.333333,0.947,0.947,-18.422,-36.949,-16.626,-66.6
263.348013,16879.979,0,39.51379,8178.117,8198.965,-15,-30,-45,0.333333,0.947,0.947,-18.47,-37.129,-15.033,-129.29
263.368013,16880.762,0,38.97196,8105.894,8115.496,-14.913,-29.827,-44.74,0.333326,0.947,0.946,-18.538,-37.205,-14.912,-88.972
263.388013,16881.542,0,38.97196,8044.694,8060.862,-14.505,-29.01,-43.515,0.333333,0.946,0.946,-18.177,-36.403,-14.898,-72.351
263.408013,16882.319,0,38.97196,8009.397,8001.342,-13.626,-27.252,-40.878,0.333333,0.946,0.946,-17.169,-34.363,-18.603,-31.642
263.428013,16883.095,0,38.97196,8001.791,8009.02,-12.464,-24.929,-37.393,0.333324,0.946,0.946,-15.722,-31.434,-17.546,-41.597
263.448013,16883.868,0,38.97196,7984.518,8031.4,-11.592,-23.185,-34.777,0.333324,0.946,0.946,-14.656,-29.116,-16.135,-25.641
263.468013,16884.641,0,38.57211,8017.26,8061.244,-10.825,-21.651,-32.476,0.333323,0.946,0.946,-13.629,-27.095,-16.21,-29.005
263.488013,16885.413,0,38.57211,8050.432,8014.844,-10.286,-20.572,-30.858,0.333333,0.946,0.946,-12.891,-25.892,-14.78,-22.654
263.508013,16886.183,0,38.57211,8041.665,7973.711,-9.643,-19.287,-28.93,0.333322,0.946,0.945,-12.098,-24.429,-13.265,-31.634
263.528013,16886.952,0,38.57211,8047.037,7944.937,-8.898,-17.797,-26.695,0.333321,0.946,0.945,-11.153,-22.616,-10.332,-22.103
263.548013,16887.717,0,38.57211,7993.007,7936.769,-8.204,-16.409,-24.613,0.33332,0.946,0.945,-10.354,-20.854,-8.319,-8.338
263.568013,16888.481,0,38.11295,7928.701,7903.145,-8.042,-16.085,-24.127,0.33332,0.945,0.945,-10.239,-20.543,-8.781,-12.761
263.588013,16889.241,0,38.11295,7852.969,7869.624,-7.404,-14.808,-22.212,0.333333,0.944,0.945,-9.528,-19.016,-10.851,-22.514
263.608013,16890.001,0,38.11295,7850.539,7875.375,-6.1,-12.201,-18.301,0.333315,0.944,0.945,-7.852,-15.652,-8.471,-16.108
263.628013,16890.758,0,38.11295,7811.11,7923.445,-4.933,-9.867,-14.8,0.333311,0.944,0.945,-6.377,-12.575,-0.275,-13.081
263.648013,16891.515,0,38.11295,7780.87,7944.366,-5.572,-11.144,-16.716,0.333333,0.944,0.945,-7.244,-14.158,-10.811,-9.923
263.668013,16892.27,0,37.65263,7828.586,7889.081,-5.572,-11.144,-16.716,0.333333,0.944,0.945,-7.187,-14.261,-2.285,-7.31
263.688013,16893.023,0,37.65263,7814.854,7859.903,-7.549,-15.098,-22.647,0.333333,0.944,0.945,-9.759,-19.403,-7.345,-16.252
263.708013,16893.773,0,37.65263,7774.425,7831.675,-9.275,-18.551,-27.826,0.333321,0.944,0.944,-12.062,-23.937,-11.912,-23.011
263.728013,16894.523,0,37.65263,7804.078,7824.524,-10.04,-20.08,-30.12,0.333333,0.944,0.944,-13.014,-26.001,-17.802,-55.539
263.748013,16895.269,0,37.65263,7785.951,7818.983,-10.144,-20.289,-30.433,0.333322,0.944,0.944,-13.167,-26.212,-10.651,-18.926
263.768013,16896.012,0,37.03446,7724.414,7757.612,-10.002,-20.004,-30.006,0.333333,0.943,0.944,-13.09,-26.031,-9.756,-3.995
263.788013,16896.753,0,37.03446,7655.142,7701.35,-10.002,-20.004,-30.006,0.333333,0.943,0.943,-13.225,-26.281,-13.288,-25.981
263.808013,16897.492,0,37.03446,7669.995,7642.341,-10.379,-20.758,-31.137,0.333333,0.943,0.943,-13.7,-27.438,-16.131,-1.182
263.828013,16898.227,0,37.03446,7671.564,7597.602,-10.888,-21.776,-32.664,0.333333,0.943,0.942,-14.362,-28.982,-13.887,-9.637
263.848013,16898.96,0,37.03446,7610.343,7556.368,-11.526,-23.052,-34.578,0.333333,0.942,0.942,-15.333,-30.902,-14.369,-27.855
263.868013,16899.692,0,36.53301,7613.86,7545.449,-11.408,-22.817,-34.225,0.333324,0.942,0.942,-15.171,-30.708,-14.895,-55.917
263.888013,16900.421,0,36.53301,7587.836,7553.351,-11.408,-22.817,-34.225,0.333324,0.942,0.942,-15.225,-30.596,-14.062,-26.097
263.908013,16901.148,0,36.53301,7510.675,7544.153,-10.808,-21.616,-32.424,0.333333,0.941,0.942,-14.586,-29.051,-15.061,-35.66
263.928013,16901.874,0,36.53301,7535.804,7590.311,-8.354,-16.708,-25.062,0.333333,0.942,0.942,-11.243,-22.295,-16.127,-21.93
263.948013,16902.599,0,36.53301,7592.943,7625.464,-4.933,-9.867,-14.8,0.333311,0.942,0.943,-6.584,-13.101,-10.459,-12.677
263.968013,16903.322,0,35.97162,7613.844,7614.467,0.47,0.941,1.411,0.333097,0.942,0.942,0.556,1.113,2.175,-3.617
263.988013,16904.043,0,35.97162,7628.854,7619.965,8.725,17.451,26.176,0.333321,0.943,0.942,10.294,20.615,13.065,24.34
264.008013,16904.762,0,35.97162,7580.88,7508.525,17.635,35.27,52.905,0.333333,0.942,0.942,20.936,42.208,20.963,55.398
264.028013,16905.478,0,35.97162,7477.181,7436.696,22.275,44.55,66.825,0.333333,0.941,0.941,26.77,53.817,30.34,60.094
264.048013,16906.192,0,35.97162,7412.854,7424.809,24.162,48.324,72.486,0.333333,0.941,0.941,29.284,58.489,29.882,58.691
264.068013,16906.905,0,35.73067,7385.108,7446.112,26.336,52.673,79.009,0.333329,0.94,0.941,32.042,63.612,30.303,58.13
264.088013,16907.618,0,35.73067,7440.494,7466.995,29.333,58.667,88,0.33333,0.941,0.941,35.456,70.636,30.982,71.159
264.108013,16908.33,0,35.73067,7440.877,7542.637,33.166,66.333,99.499,0.33333,0.941,0.942,40.058,79.21,40.588,64.925
264.128013,16909.043,0,35.73067,7447.472,7602.803,35.105,70.21,105.315,0.333333,0.941,0.942,42.347,83.024,45.511,101.538
264.148013,16909.755,0,35.73067,7473.866,7615.257,37.117,74.235,111.352,0.33333,0.941,0.942,44.696,87.715,37.731,96.208
264.168013,16910.467,0,35.53262,7540.089,7526.209,37.117,74.235,111.352,0.33333,0.942,0.942,44.31,88.663,40.73,99.183
264.188013,16911.178,0,35.53262,7564.797,7494.165,37.625,75.251,112.876,0.33333,0.942,0.941,44.763,90.121,43.838,117.318
264.208013,16911.889,0,35.53262,7534.155,7428.572,38.67,77.34,116.01,0.333333,0.942,0.941,46.171,93.556,46.407,95.184
264.228013,16912.598,0,35.53262,7480.211,7406.219,39.183,78.367,117.55,0.333331,0.941,0.94,47.089,95.091,48.383,92.764
264.248013,16913.307,0,35.53262,7460.376,7390.778,38.484,76.968,115.452,0.333333,0.941,0.94,46.392,93.546,43.277,95.23
264.268013,16914.015,0,35.49701,7438.671,7386.205,38.484,76.968,115.452,0.333333,0.941,0.94,46.494,93.62,46.782,92.259
264.288013,16914.723,0,35.49701,7358.894,7414.413,38.484,76.968,115.452,0.333333,0.94,0.941,46.969,93.312,45.996,88.891
264.308013,16915.432,0,35.49701,7366.616,7450.816,38.484,76.968,115.452,0.333333,0.94,0.941,46.931,92.87,44.864,91.354
264.328013,16916.142,0,35.49701,7388.395,7516.868,39.347,78.695,118.042,0.333331,0.94,0.941,47.865,94.222,44.188,86.698
264.348013,16916.851,0,35.49701,7413.38,7564.329,40.051,80.102,120.153,0.333333,0.941,0.942,48.574,95.026,44.298,134.059
264.368013,16917.562,0,35.48957,7427.867,7466.088,42.493,84.987,127.48,0.333331,0.941,0.941,51.457,102.337,45.301,102.814
264.388013,16918.273,0,35.48957,7455.895,7399.573,44.975,89.951,134.926,0.333331,0.941,0.94,54.232,109.217,53.129,109.467
264.408013,16918.983,0,35.48957,7416.369,7402.458,53.291,106.583,159.874,0.333331,0.941,0.94,64.481,129.478,73.344,117.886
264.428013,16919.693,0,35.48957,7420.539,7421.565,59.513,119.027,178.54,0.333332,0.941,0.941,72.084,144.111,70.456,145.496
264.448013,16920.403,0,35.48957,7412.146,7424.309,62.379,124.758,187.137,0.333333,0.941,0.941,75.6,150.982,77.058,153.891
264.468013,16921.114,0,35.62108,7421.086,7462.014,61.792,123.584,185.376,0.333333,0.941,0.941,74.835,148.947,73.612,144.128
264.488013,16921.825,0,35.62108,7391.465,7504.19,61.792,123.584,185.376,0.333333,0.94,0.941,75.079,148.109,76.808,148.975
264.508013,16922.537,0,35.62108,7373.472,7536.653,61.792,123.584,185.376,0.333333,0.94,0.942,75.267,147.789,75.396,123.687
264.528013,16923.25,0,35.62108,7365.373,7550.231,63.773,127.547,191.32,0.333332,0.94,0.942,77.77,152.152,76.928,138.897
264.548013,16923.964,0,35.62108,7407.692,7605.058,67.984,135.969,203.953,0.333332,0.94,0.942,82.494,161.026,79.441,155.254
264.568013,16924.677,0,35.76769,7488.888,7695.781,72.585,145.17,217.755,0.333333,0.941,0.943,87.282,170.102,77.294,159.245
264.588013,16925.392,0,35.76769,7560.467,7828.41,80.525,161.05,241.575,0.333333,0.942,0.944,95.941,185.769,88.587,172.29
264.608013,16926.107,0,35.76769,7657.788,7949.638,87.678,175.357,263.035,0.333332,0.943,0.945,103.203,199.207,97.737,199.458
264.628013,16926.823,0,35.76769,7938.722,8146.405,95.024,190.048,285.072,0.333333,0.945,0.947,108.305,211.384,93.474,187.107
264.648013,16927.539,0,35.76769,8202.402,8515.423,104.219,208.439,312.658,0.333332,0.948,0.949,114.327,222.275,156.417,207.29
264.668013,16928.257,0,35.96706,7943.067,8664.71,115.537,231.074,346.611,0.333333,0.945,0.951,131.313,242.365,133.062,230.975
264.688013,16928.977,0,35.96706,7953.374,8943.827,121.636,243.273,364.909,0.333332,0.945,0.952,138.21,247.473,133.123,247.477
264.708013,16929.698,0,35.96706,7895.831,9101.412,125.293,250.586,375.879,0.333333,0.945,0.953,143.192,250.846,145.01,244.126
264.728013,16930.421,0,35.96706,7844.499,9217.206,125.293,250.586,375.879,0.333333,0.944,0.954,144.059,247.533,146.078,262.554
264.748013,16931.147,0,35.96706,7890.089,8549.095,125.794,251.589,377.383,0.333332,0.945,0.95,143.88,265.781,144.841,337.806
264.768013,16931.875,0,36.34119,7933.865,8143.689,126.799,253.598,380.397,0.333333,0.945,0.947,144.322,281.719,143.38,280.152
264.788013,16932.605,0,36.34119,7910.03,8091.476,128.277,256.555,384.832,0.333332,0.945,0.946,146.374,286.674,147.397,287.426
264.808013,16933.338,0,36.34119,7958.646,8098.625,130.066,260.132,390.198,0.333333,0.945,0.946,147.666,290.511,144.076,287.304
264.828013,16934.072,0,36.34119,8029.497,8086.682,132.781,265.563,398.344,0.333333,0.946,0.946,149.501,296.745,146.301,305.27
264.848013,16934.807,0,36.34119,8048.529,8146.167,134.317,268.635,402.952,0.333333,0.946,0.947,150.846,298.552,150.061,286.479
264.868013,16935.545,0,36.70146,8128.332,8290.062,133.805,267.61,401.415,0.333333,0.947,0.948,149.019,292.579,142.106,280.716
264.888013,16936.285,0,36.70146,8368.736,8434.33,133.805,267.61,401.415,0.333333,0.948,0.949,145.096,287.913,133.754,274.748
264.908013,16937.026,0,36.70146,8526.738,8619.18,133.805,267.61,401.415,0.333333,0.95,0.95,142.346,281.875,143.074,281.617
264.928013,16937.769,0,36.70146,8412.069,8696.007,123.095,246.19,369.285,0.333333,0.949,0.951,131.745,257.12,182.698,259.265
264.948013,16938.515,0,36.70146,7981.896,8777.085,106.68,213.36,320.04,0.333333,0.946,0.951,120.512,220.791,133.296,230.353
264.968013,16939.264,0,37.17687,7880.375,8601.282,78.365,156.73,235.095,0.333333,0.945,0.95,89.798,165.134,85.76,190.349
264.988013,16940.015,0,37.17687,7906.797,8270.809,60.014,120.029,180.043,0.333332,0.945,0.948,68.526,131.161,67.589,159.237
265.008013,16940.769,0,37.17687,7894.631,8014.032,54.442,108.885,163.327,0.333331,0.945,0.946,62.232,122.692,63.652,131.888
265.028013,16941.523,0,37.17687,7875.249,7926.987,54.442,108.885,163.327,0.333331,0.945,0.945,62.393,124.006,61.749,126.241
265.048013,16942.278,0,37.17687,7855.871,7896.506,54.442,108.885,163.327,0.333331,0.945,0.945,62.535,124.473,61.997,124.255
265.068013,16943.035,0,37.51726,7850.188,7890.75,60.411,120.822,181.233,0.333333,0.944,0.945,69.439,138.216,68.806,137.646
265.088013,16943.792,0,37.51726,7853.965,7897.688,67.601,135.202,202.803,0.333333,0.944,0.945,77.669,154.55,76.923,152.94
265.108013,16944.55,0,37.51726,7859.125,7904.805,79.227,158.454,237.681,0.333333,0.945,0.945,90.977,180.962,89.756,180.677
265.128013,16945.31,0,37.51726,7884.375,7938.746,101.403,202.807,304.21,0.333332,0.945,0.945,116.113,230.749,113.843,227.009
265.148013,16946.072,0,37.51726,7953.839,7987.74,131.727,263.454,395.181,0.333333,0.945,0.946,149.667,298.083,144.624,292.19
265.168013,16946.835,0,38.21836,8063.895,8072.373,159.542,319.085,478.627,0.333333,0.946,0.946,178.938,357.202,174.861,363.194
265.188013,16947.603,0,38.21836,8175.939,8164.477,184.383,368.767,553.15,0.333333,0.947,0.947,204.159,408.439,199.816,415.645
265.208013,16948.373,0,38.21836,8280.846,8279.533,209.486,418.973,628.459,0.333333,0.948,0.948,229.072,458.031,229.075,464.921
265.228013,16949.149,0,38.21836,8463.601,8412.502,241.571,483.142,724.713,0.333333,0.949,0.949,259.115,520.037,250.3,536.5
265.248013,16949.93,0,38.21836,8626,8536.315,250,500,750,0.333333,0.95,0.95,262.983,530.655,266.685,553.258
265.268013,16950.716,0,39.46311,8774.005,8587.078,250,500,750,0.333333,0.951,0.95,258.721,527.331,265.146,561.099
265.288013,16951.507,0,39.46311,8753.691,8625.51,250,500,750,0.333333,0.951,0.95,259.239,525.278,267.085,554.666
265.308013,16952.305,0,39.46311,8790.962,8701.264,250,500,750,0.333333,0.952,0.951,257.958,521.364,273.307,539.521
265.328013,16953.109,0,39.46311,8703.934,8752.177,250,500,750,0.333333,0.951,0.951,260.515,518.415,271.804,539.541
265.348013,16953.919,0,39.46311,8685.263,8774.963,250,500,750,0.333333,0.951,0.951,261.082,516.608,271.154,554.134
265.368013,16954.736,0,41.00389,8672.259,8761.825,250,500,750,0.333333,0.951,0.951,261.832,518.072,260.589,533.374
265.388013,16955.56,0,41.00389,8713.879,8794.174,250,500,750,0.333333,0.951,0.951,260.732,516.327,257.243,530.176
265.408013,16956.39,0,41.00389,8775.018,8821.63,250,500,750,0.333333,0.951,0.952,259.101,515.27,253.234,515.265
265.428013,16957.225,0,41.00389,8868.41,8857.286,250,500,750,0.333333,0.952,0.952,256.643,513.236,247.275,515.653
265.448013,16958.067,0,41.00389,8975.431,8901.817,250,500,750,0.333333,0.953,0.952,253.459,511.014,253.315,507.309
265.468013,16958.913,0,42.47252,9040.55,8961.061,250,500,750,0.333333,0.953,0.952,251.669,508.013,253.62,498.464
265.488013,16959.765,0,42.47252,9150.207,9029.486,250,500,750,0.333333,0.954,0.953,248.94,504.163,246.941,501.396
265.508013,16960.622,0,42.47252,9204.776,9148.557,250,500,750,0.333333,0.954,0.954,247.246,498,255.01,493.857
265.528013,16961.484,0,42.47252,9241.05,9282.033,250,499.999,749.999,0.333334,0.954,0.954,246.523,490.75,247.807,502.172
265.548013,16962.351,0,42.47252,9346.74,9401.554,250,500,750,0.333333,0.955,0.955,244.038,484.878,240.005,494.793
265.568013,16963.224,0,43.79799,9401.1,9588.197,250,500,750,0.333333,0.955,0.956,242.46,475.445,246.587,501.795
265.588013,16964.102,0,43.79799,9502.082,9585.978,250,500,750,0.333333,0.955,0.956,240.226,474.978,236.919,521.667
265.608013,16964.985,0,43.79799,9517.671,9559.915,250,500,750,0.333333,0.956,0.956,239.349,476.561,253.656,510.722
265.628013,16965.875,0,43.79799,9395.917,9553.951,250,500,750,0.333333,0.955,0.956,242.801,477.218,239.604,498.141
265.648013,16966.772,0,43.79799,9511.01,9543.562,250,500,750,0.333333,0.955,0.956,240.152,478.421,231.947,474.389
265.668013,16967.673,0,45.16094,9680.166,9597.094,250,500,750,0.333333,0.956,0.956,236.071,475.744,230.802,476.579
265.688013,16968.579,0,45.16094,9740.752,9546.709,250,500,750,0.333333,0.957,0.956,234.507,477.737,235.208,492.479
265.708013,16969.49,0,45.16094,9632.163,9589.95,250,500,750,0.333333,0.956,0.956,236.778,476.34,246.337,468.007
265.728013,16970.406,0,45.16094,9646.103,9725.578,250,500,750,0.333333,0.956,0.956,236.894,470.085,230.608,458.907
265.748013,16971.328,0,45.16094,9738.019,9827.34,250,500,750,0.333333,0.956,0.957,234.743,465.25,229.107,460.985
265.768013,16972.255,0,46.46515,9861.298,9906.598,250,500,750,0.333333,0.957,0.957,231.972,461.486,225.142,465.006
265.788013,16973.187,0,46.46515,9966.343,9870.021,250,500,750,0.333333,0.958,0.957,229.474,463.328,228.689,459.081
265.808013,16974.123,0,46.46515,10065.32,9944.396,250,500,750,0.333333,0.958,0.957,227.186,460.034,231.342,455.046
265.828013,16975.064,0,46.46515,10145.61,10032.01,250,500,750,0.333333,0.958,0.958,225.421,456.197,231.236,450.859
265.848013,16976.01,0,46.46515,10127.5,10124.82,250,500,750,0.333333,0.958,0.958,225.843,451.916,230.25,457.226
265.868013,16976.961,0,47.70827,10143.87,10206.2,250,500,750,0.333333,0.958,0.958,225.733,448.462,220.758,453.72
265.888013,16977.917,0,47.70827,10151.06,10240.92,250,500,750,0.333333,0.958,0.959,225.498,446.79,223.716,460.538
265.908013,16978.879,0,47.70827,10214.92,10266.96,250,500,750,0.333333,0.958,0.959,224.168,445.883,221.474,452.393
265.928013,16979.845,0,47.70827,10271.61,10279.42,250,500,750,0.333333,0.959,0.959,222.949,445.709,221.492,438.313
265.948013,16980.817,0,47.70827,10323.6,10295.69,250,500,750,0.333333,0.959,0.959,221.872,445.023,220.347,438.026
265.968013,16981.793,0,48.94064,10361.52,10339.63,250,500,750,0.333333,0.959,0.959,221.165,443.178,216.6,437.249
265.988013,16982.773,0,48.94064,10383,10386.06,250,500,750,0.333333,0.959,0.959,220.672,441.494,218.262,426.462
266.008013,16983.759,0,48.94064,10393.1,10454.66,250,500,750,0.333333,0.959,0.959,220.463,438.54,218.167,430.25
266.028013,16984.75,0,48.94064,10429.61,10508.94,250,500,750,0.333333,0.959,0.96,219.758,436.223,215.91,433.562
266.048013,16985.746,0,48.94064,10487.31,10547.64,250,499.999,749.999,0.333334,0.959,0.96,218.608,434.8,214.153,427.07
266.068013,16986.747,0,50.12133,10557.98,10574.55,250,500,750,0.333333,0.96,0.96,217.19,433.716,213.013,426.682
266.088013,16987.752,0,50.12133,10612.57,10585.63,250,500,750,0.333333,0.96,0.96,216.065,433.22,213.862,428.659
266.108013,16988.762,0,50.12133,10673.05,10623.28,250,500,750,0.333333,0.96,0.96,214.861,431.804,213.636,424.419
266.128013,16989.775,0,50.12133,10690.96,10685.9,250,500,750,0.333333,0.96,0.96,214.527,429.408,212.71,419.922
266.148013,16990.794,0,50.12133,10729.9,10752.1,250,500,750,0.333333,0.96,0.96,213.778,426.736,211.777,422.314
266.168013,16991.816,0,51.25992,10775.94,10834.99,250,500,750,0.333333,0.96,0.961,212.942,423.552,208.874,420.263
266.188013,16992.844,0,51.25992,10834.41,10877.53,250,500,750,0.333333,0.961,0.961,211.831,421.819,207.734,424.287
266.208013,16993.876,0,51.25992,10876.88,10920.96,250,500,750,0.333333,0.961,0.961,211,420.334,208.222,416.524
266.228013,16994.913,0,51.25992,10926.19,10948.69,250,500,750,0.333333,0.961,0.961,210.11,419.322,205.875,414.628
266.248013,16995.954,0,51.25992,10977.77,10980.7,249.999,500,749.999,0.333332,0.961,0.961,209.16,418.202,204.601,410.512
266.268013,16996.999,0,52.35886,11013.18,11007.42,250,500,750,0.333333,0.961,0.961,208.529,417.173,202.976,411.494
266.288013,16998.049,0,52.35886,11041.45,11045.88,250,500,750,0.333333,0.961,0.961,207.995,415.801,203.191,408.424
266.308013,16999.103,0,52.35886,11092.69,11096.58,250,500,750,0.333333,0.961,0.961,207.03,414.043,203.685,402.656
266.328013,17000.161,0,52.35886,11152.96,11140.34,250,500,750,0.333333,0.961,0.961,205.88,412.513,205.451,398.756
266.348013,17001.223,0,52.35886,11196.72,11184.76,250,500,750,0.333333,0.961,0.961,205.167,410.908,201.513,397.684
266.368013,17002.289,0,53.41277,11267.71,11249.61,250,500,750,0.333333,0.962,0.962,203.943,408.507,198.68,399.821
266.388013,17003.359,0,53.41277,11354.27,11324.45,250,500,750,0.333333,0.962,0.962,202.41,405.758,198.032,402.841
266.408013,17004.432,0,53.41277,11431.4,11386.04,250,500,750,0.333333,0.962,0.962,201.082,403.682,196.495,397.725
266.428013,17005.51,0,53.41277,11519.21,11462.76,250,500,750,0.333333,0.962,0.962,199.506,401.096,198.895,392.71
266.448013,17006.591,0,53.41277,11541.32,11551.61,250,500,750,0.333333,0.962,0.962,199.045,397.965,202.808,395.493
