TIME,DISTANCE,SPEED,POWERELECTRICALTOTAL
177.088008,11747.974,62.29749,750
177.108008,11749.218,62.29749,750
177.128008,11750.465,62.29749,750
177.148008,11751.715,62.29749,750
177.168008,11752.967,62.86012,750
177.188008,11754.222,62.86012,750
177.208008,11755.48,62.86012,750
177.228008,11756.743,62.86012,750
177.248008,11758.011,62.86012,750
177.268008,11759.283,63.79802,750
177.288008,11760.558,63.79802,750
177.308008,11761.837,63.79802,750
177.328008,11763.12,63.79802,750
177.348008,11764.404,63.79802,750
177.368008,11765.691,64.54919,750
177.388008,11766.979,64.54919,750
177.408008,11768.269,64.54919,750
177.428008,11769.562,64.54919,750
177.448008,11770.858,64.54919,750
177.468008,11772.157,65.14557,750
177.488008,11773.459,65.14557,750
177.508008,11774.765,65.14557,750
177.528008,11776.075,65.14557,750
177.548008,11777.388,65.14557,750
177.568008,11778.704,65.97347,750
177.588008,11780.021,65.97347,750
177.608008,11781.342,65.97347,750
177.628008,11782.666,65.97347,750
177.648008,11783.993,65.97347,750
177.668008,11785.323,66.67168,750
177.688008,11786.656,66.67168,750
177.708008,11787.991,66.67168,750
177.728008,11789.329,66.67168,750
177.748008,11790.668,66.67168,750
177.768008,11792.011,67.35332,750
177.788008,11793.356,67.35332,750
177.808008,11794.703,67.35332,750
177.828008,11796.054,67.35332,749.999
177.848008,11797.407,67.35332,750
177.868008,11798.763,68.0154,750
177.888008,11800.121,68.0154,750
177.908008,11801.482,68.0154,750
177.928008,11802.846,68.0154,750
177.948008,11804.213,68.0154,750
177.968008,11805.582,68.67531,750
177.988008,11806.954,68.67531,750
178.008008,11808.328,68.67531,750
178.028008,11809.704,68.67531,750
178.048008,11811.083,68.67531,750
178.068008,11812.464,69.30499,750
178.088008,11813.848,69.30499,750
178.108008,11815.234,69.30499,750
178.128008,11816.623,69.30499,750
178.148008,11818.015,69.30499,750
178.168008,11819.409,69.92326,750
178.188008,11820.806,69.92326,750
178.208008,11822.206,69.92326,750
178.228008,11823.609,69.92326,750
178.248008,11825.013,69.92326,750
178.268008,11826.42,70.55743,750
178.288008,11827.83,70.55743,750
178.308008,11829.241,70.55743,750
178.328008,11830.657,70.55743,750
178.348008,11832.075,70.55743,750
178.368008,11833.497,71.22066,749.994
178.388008,11834.921,71.22066,749.983
178.408008,11836.346,71.22066,749.989
178.428008,11837.774,71.22066,690.558
178.448008,11839.204,71.22066,-85.514
178.468008,11840.634,71.60236,-143.437
178.488008,11842.061,71.60236,-252.965
178.508008,11843.482,71.60236,-279.686
178.528008,11844.897,71.60236,-333.417
178.548008,11846.303,71.60236,-340.948
178.568008,11847.7,69.79464,-326.685
178.588008,11849.089,69.79464,-318.341
178.608008,11850.47,69.79464,-328.233
178.628008,11851.843,69.79464,-340.556
178.648008,11853.206,69.79464,-347.865
178.668008,11854.561,67.56901,-368.095
178.688008,11855.906,67.56901,-388.575
178.708008,11857.241,67.56901,-397.796
178.728008,11858.565,67.56901,-417.682
178.748008,11859.877,67.56901,-427.505
178.768008,11861.177,64.84583,-426.072
178.788008,11862.466,64.84583,-428.984
178.808008,11863.744,64.84583,-427.915
178.828008,11865.011,64.84583,-413.061
178.848008,11866.271,64.84583,-392.066
178.868008,11867.523,62.55824,-359.673
178.888008,11868.768,62.55824,-334.915
178.908008,11870.004,62.55824,-339.4
178.928008,11871.226,62.55824,-358.55
178.948008,11872.431,62.55824,-45
178.968009,11873.617,59.09491,-385.131
178.988009,11874.792,59.09491,-370.189
179.008009,11875.956,59.09491,-359.57
179.028009,11877.11,59.09491,-339.581
179.048009,11878.254,59.09491,-323.429
179.068009,11879.389,56.64496,-303.336
179.088009,11880.515,56.64496,-295.272
179.108009,11881.632,56.64496,-292.888
179.128009,11882.74,56.64496,-295.807
179.148009,11883.838,56.64496,-296.865
179.168009,11884.927,54.25212,-297.096
179.188009,11886.005,54.25212,-274.147
179.208009,11887.074,54.25212,-259.54
179.228009,11888.135,54.25212,-231.301
179.248009,11889.187,54.25212,-217.925
179.268009,11890.233,52.19224,-198.186
179.288009,11891.272,52.19224,-173.61
179.308009,11892.305,52.19224,-143.439
179.328009,11893.334,52.19224,-131.441
179.348009,11894.358,52.19224,-120.555
179.368009,11895.379,51.03036,-117.137
179.388009,11896.396,51.03036,-112.345
179.408009,11897.41,51.03036,-115.094
179.428009,11898.42,51.03036,-126.644
179.448009,11899.426,51.03036,-134.574
179.468009,11900.428,50.06117,-154.09
179.488009,11901.426,50.06117,-168.838
179.508009,11902.418,50.06117,-177.121
179.528009,11903.405,50.06117,-180.38
179.548009,11904.385,50.06117,-185.921
179.568009,11905.359,48.61471,-188.654
179.588009,11906.327,48.61471,-195.563
179.608009,11907.288,48.61471,-203.722
179.628009,11908.242,48.61471,-209.675
179.648009,11909.189,48.61471,-210.536
179.668009,11910.129,46.93662,-214.525
179.688009,11911.062,46.93662,-211.794
179.708009,11911.988,46.93662,-212.321
179.728009,11912.908,46.93662,-214.175
179.748009,11913.819,46.93662,-213.993
179.768009,11914.723,45.04721,-208.341
179.788009,11915.618,45.04721,-201.871
179.808009,11916.506,45.04721,-192.228
179.828009,11917.387,45.04721,-177.765
179.848009,11918.261,45.04721,-170.448
179.868009,11919.129,43.34324,-154.692
179.888009,11919.992,43.34324,-145.364
179.908009,11920.849,43.34324,-127.266
179.928009,11921.702,43.34324,-118.24
179.948009,11922.551,43.34324,-114.517
179.968009,11923.396,42.23333,-114.455
179.988009,11924.237,42.23333,-112.987
180.008009,11925.073,42.23333,-111.137
180.028009,11925.907,42.23333,-107.168
180.048009,11926.736,42.23333,-106.556
180.068009,11927.562,41.27117,-106.47
180.088009,11928.384,41.27117,-107.212
180.108009,11929.203,41.27117,-111.495
180.128009,11930.017,41.27117,-119.647
180.148009,11930.827,41.27117,-123.805
180.168009,11931.633,40.2588,-131.215
180.188009,11932.434,40.2588,-136.083
180.208009,11933.231,40.2588,-137.064
180.228009,11934.022,40.2588,-139.096
180.248009,11934.809,40.2588,-140.54
180.268009,11935.59,38.98309,-143.893
180.288009,11936.367,38.98309,-148.18
180.308009,11937.137,38.98309,-154.192
180.328009,11937.902,38.98309,-157.609
180.348009,11938.661,38.98309,-156.418
180.368009,11939.414,37.55456,-156.757
180.388009,11940.161,37.55456,-153.51
180.408009,11940.902,37.55456,-45
180.428009,11941.637,37.55456,-147.078
180.448009,11942.367,37.55456,-140.337
180.468009,11943.09,36.05651,-136.603
180.488009,11943.809,36.05651,-137.332
180.508009,11944.523,36.05651,-139.224
180.528009,11945.231,36.05651,-139.853
180.548009,11945.934,36.05651,-141.007
180.568009,11946.63,34.69683,-141.801
180.588009,11947.32,34.69683,-141.865
180.608009,11948.003,34.69683,-138.372
180.628009,11948.681,34.69683,-128.964
180.648009,11949.355,34.69683,-116.403
180.668009,11950.024,33.33574,-106.489
180.688009,11950.688,33.33574,-103.279
180.708009,11951.348,33.33574,-95.968
180.728009,11952.003,33.33574,-87.214
180.748009,11952.653,33.33574,-81.565
180.768009,11953.301,32.26292,-74.927
180.788009,11953.944,32.26292,-72.552
180.808009,11954.585,32.26292,-73.103
180.828009,11955.224,32.26292,-75.002
180.848009,11955.859,32.26292,-76.632
180.868009,11956.492,31.61225,-77.342
180.888009,11957.122,31.61225,-78.057
180.908009,11957.75,31.61225,-76.726
180.928009,11958.375,31.61225,-74.409
180.948009,11958.998,31.61225,-73.697
180.968009,11959.618,30.90917,-73.129
180.988009,11960.236,30.90917,-74.272
181.008009,11960.85,30.90917,-75.21
181.028009,11961.462,30.90917,-78.082
181.048009,11962.07,30.90917,-78.524
181.068009,11962.676,30.17447,-78.552
181.088009,11963.278,30.17447,-77.046
181.108009,11963.877,30.17447,-75.21
181.128009,11964.475,30.17447,-72.736
181.148009,11965.069,30.17447,-68.11501
181.168009,11965.661,29.49324,-63.367
181.188009,11966.25,29.49324,-60.353
181.208009,11966.837,29.49324,-58.754
181.228009,11967.421,29.49324,-58.452
181.248009,11968.003,29.49324,-59.093
181.268009,11968.583,28.90439,-61.148
181.288009,11969.161,28.90439,-65.007
181.308009,11969.737,28.90439,-66.342
181.328009,11970.31,28.90439,-68.955
181.348009,11970.88,28.90439,-69.386
181.368009,11971.446,28.24283,-70.701
181.388009,11972.009,28.24283,-71.185
181.408009,11972.569,28.24283,-71.068
181.428009,11973.126,28.24283,-70.588
181.448009,11973.679,28.24283,-68.935
181.468009,11974.23,27.38826,-67.532
181.488009,11974.778,27.38826,-65.048
181.508009,11975.323,27.38826,-63.569
181.528009,11975.865,27.38826,-62.71
181.548009,11976.404,27.38826,-61.691
181.568009,11976.94,26.7105,-60.849
181.588009,11977.474,26.7105,-59.759
181.608009,11978.005,26.7105,-58.087
181.628009,11978.533,26.7105,-56.976
181.648009,11979.059,26.7105,-54.396
181.668009,11979.583,26.08042,-52.087
181.688009,11980.104,26.08042,-49.735
181.708009,11980.624,26.08042,-48.806
181.728009,11981.141,26.08042,-47.486
181.748009,11981.657,26.08042,-46.569
181.768009,11982.171,25.59659,-46.204
181.788009,11982.683,25.59659,-41.939
181.808009,11983.193,25.59659,-24.85
181.828009,11983.702,25.59659,4.226
181.848009,11984.21,25.59659,27.925
181.868009,11984.717,25.27313,40.654
181.888009,11985.223,25.27313,50.889
181.908009,11985.73,25.27313,57.19
181.928009,11986.236,25.27313,64.755
181.948009,11986.741,25.27313,71.119
181.968009,11987.247,25.24083,75.606
181.988009,11987.753,25.24083,72.921
182.008009,11988.259,25.24083,71.989
182.028009,11988.765,25.24083,60.313
182.048009,11989.271,25.24083,50.136
182.068009,11989.777,25.21645,34.158
182.088009,11990.283,25.21645,16.897
182.108009,11990.787,25.21645,8.389
182.128009,11991.292,25.21645,3.132
182.148009,11991.795,25.21645,1.411
182.168009,11992.297,25.01824,2.424
182.188009,11992.798,25.01824,2.424
182.208009,11993.298,25.01824,11.188
182.228009,11993.798,25.01824,23.823
182.248009,11994.297,25.01824,40.516
182.268009,11994.795,24.85704,66.58
182.288009,11995.292,24.85704,86.053
182.308009,11995.79,24.85704,111.352
182.328009,11996.289,24.85704,132.891
182.348009,11996.789,24.85704,144.27
182.368009,11997.29,24.98234,155.91
182.388009,11997.792,24.98234,166.492
182.408009,11998.295,24.98234,175.465
182.428009,11998.799,24.98234,184.338
182.448009,11999.305,24.98234,193.098
182.468009,11999.812,25.35134,202.146
182.488009,12000.321,25.35134,204.529
182.508009,12000.831,25.35134,201.9
182.528009,12001.344,25.35134,200.916
182.548009,12001.858,25.35134,200.916
182.568009,12002.374,25.81192,200.916
182.588009,12002.892,25.81192,200.916
182.608009,12003.412,25.81192,198.544
182.628009,12003.932,25.81192,190.755
182.648009,12004.456,25.81192,184.977
182.668009,12004.98,26.22587,184.179
182.688009,12005.507,26.22587,184.179
182.708009,12006.035,26.22587,184.179
182.728009,12006.565,26.22587,185.376
182.748009,12007.096,26.22587,182.983
182.768009,12007.628,26.52732,178.303
182.788009,12008.161,26.52732,164.406
182.808009,12008.695,26.52732,144.27
182.828009,12009.229,26.52732,118.042
182.848009,12009.764,26.52732,98.22701
182.868009,12010.299,26.77693,76.611
182.888009,12010.834,26.77693,67.008
182.908009,12011.37,26.77693,66.094
182.928009,12011.906,26.77693,67.008
182.948009,12012.442,26.77693,67.008
182.968009,12012.979,26.72175,74.541
182.988009,12013.515,26.72175,83.476
183.008009,12014.051,26.72175,97.759
183.028009,12014.587,26.72175,105.792
183.048009,12015.124,26.72175,111.352
183.068009,12015.66,26.79222,112.392
183.088009,12016.197,26.79222,115.312
183.108009,12016.735,26.79222,116.989
183.128009,12017.273,26.79222,116.989
183.148009,12017.811,26.79222,116.779
183.168009,12018.35,26.95999,116.01
183.188009,12018.89,26.95999,117.55
183.208009,12019.431,26.95999,118.603
183.228009,12019.972,26.95999,118.603
183.248009,12020.515,26.95999,118.603
183.268009,12021.058,27.09475,119.589
183.288009,12021.601,27.09475,118.252
183.308009,12022.145,27.09475,116.5
183.328009,12022.69,27.09475,116.5
183.348009,12023.235,27.09475,104.77
183.368009,12023.78,27.21172,78.567
183.388009,12024.326,27.21172,49.506
183.408009,12024.871,27.21172,19.209
183.428009,12025.416,27.21172,-1.146
183.448009,12025.96,27.21172,-17.007
183.468009,12026.502,27.03625,-24.03
183.488009,12027.044,27.03625,-26.479
183.508009,12027.584,27.03625,-26.011
183.528009,12028.122,27.03625,-25.822
183.548009,12028.66,27.03625,-16.716
183.568009,12029.196,26.69706,-11.139
183.588009,12029.731,26.69706,-8.490999
183.608009,12030.265,26.69706,-8.892
183.628009,12030.798,26.69706,-9.408999
183.648009,12031.329,26.69706,-9.963
183.668009,12031.86,26.44077,-9.963
183.688009,12032.389,26.44077,-9.687
183.708009,12032.918,26.44077,-13.141
183.728009,12033.444,26.44077,-15.801
183.748009,12033.97,26.44077,-18.229
183.768009,12034.495,26.15794,-19.116
183.788009,12035.019,26.15794,-20.13
183.808009,12035.543,26.15794,-20.13
183.828009,12036.065,26.15794,-20.095
183.848009,12036.586,26.15794,-20.13
183.868009,12037.105,25.84368,-20.647
183.888009,12037.623,25.84368,-21.672
183.908009,12038.139,25.84368,-22.647
183.928009,12038.654,25.84368,-22.647
183.948009,12039.167,25.84368,-22.179
183.968009,12039.679,25.5424,-22.179
183.988009,12040.19,25.5424,-22.179
184.008009,12040.701,25.5424,-22.179
184.028009,12041.211,25.5424,-14.836
184.048009,12041.719,25.5424,-5.152
184.068009,12042.226,25.25539,9.13
184.088009,12042.732,25.25539,18.714
184.108009,12043.236,25.25539,23.874
184.128009,12043.742,25.25539,30.39
184.148009,12044.247,25.25539,34.372
184.168009,12044.751,25.11859,37.123
184.188009,12045.254,25.11859,34.318
184.208009,12045.757,25.11859,34.318
184.228009,12046.26,25.11859,34.318
184.248009,12046.762,25.11859,34.318
184.268009,12047.264,25.0333,37.123
184.288009,12047.766,25.0333,41.565
184.308009,12048.267,25.0333,48.648
184.328009,12048.769,25.0333,55.585
184.348009,12049.27,25.0333,74.353
184.368009,12049.771,24.98802,95.428
184.388009,12050.272,24.98802,117.901
184.408009,12050.774,24.98802,133.908
184.428009,12051.277,24.98802,145.384
184.448009,12051.78,24.98802,154.393
184.468009,12052.285,25.23481,163.327
184.488009,12052.791,25.23481,167.887
184.508009,12053.298,25.23481,173.659
184.528009,12053.807,25.23481,181.789
184.548009,12054.319,25.23481,188.421
184.568009,12054.832,25.64319,198.87
184.588009,12055.347,25.64319,203.625
184.608009,12055.864,25.64319,207.667
184.628009,12056.383,25.64319,211.318
184.648009,12056.904,25.64319,216.244
184.668009,12057.425,26.09168,221.29
184.688009,12057.949,26.09168,222.897
184.708009,12058.474,26.09168,222.981
184.728009,12059.003,26.09168,220.617
184.748009,12059.533,26.09168,220.617
184.768009,12060.065,26.6063,220.617
184.788009,12060.599,26.6063,220.617
184.808009,12061.135,26.6063,220.617
184.828009,12061.672,26.6063,220.617
184.848009,12062.212,26.6063,220.617
184.868009,12062.754,27.07535,225.609
184.888009,12063.297,27.07535,231.406
184.908009,12063.843,27.07535,238.977
184.928009,12064.389,27.07535,249.247
184.948009,12064.939,27.07535,264.999
184.968009,12065.49,27.60235,268.401
184.988009,12066.044,27.60235,271.638
185.008009,12066.6,27.60235,275.61
185.028009,12067.16,27.60235,281.694
185.048009,12067.722,27.60235,284.248
185.068009,12068.286,28.17858,283.062
185.088009,12068.853,28.17858,283.062
185.108009,12069.421,28.17858,283.062
185.128009,12069.992,28.17858,283.062
185.148009,12070.564,28.17858,283.062
185.168009,12071.14,28.81843,283.062
185.188009,12071.718,28.81843,283.062
185.208009,12072.299,28.81843,285.621
185.228009,12072.882,28.81843,291.222
185.248009,12073.468,28.81843,295.099
185.268009,12074.055,29.3941,305.613
185.288009,12074.645,29.3941,321.942
185.308009,12075.238,29.3941,348.075
185.328009,12075.834,29.3941,375.879
185.348009,12076.433,29.3941,402.849
185.368009,12077.036,30.24555,430.548
185.388009,12077.644,30.24555,456.51
185.408009,12078.256,30.24555,479.824
185.428009,12078.872,30.24555,510.634
185.448009,12079.494,30.24555,546.419
185.468009,12080.121,31.48243,582.22
185.488009,12080.753,31.48243,606.247
185.508009,12081.392,31.48243,626.668
185.528009,12082.037,31.48243,642.258
185.548009,12082.689,31.48243,661.629
185.568009,12083.346,33.02631,685.017
185.588009,12084.009,33.02631,709.812
185.608009,12084.679,33.02631,734.587
185.628009,12085.356,33.02631,740.026
185.648009,12086.04,33.02631,748.081
185.668009,12086.732,34.74212,750
185.688009,12087.431,34.74212,750
185.708009,12088.136,34.74212,750
185.728009,12088.846,34.74212,750
185.748009,12089.561,34.74212,750
185.768009,12090.284,36.36794,750
185.788009,12091.014,36.36794,750
185.808009,12091.751,36.36794,750
185.828009,12092.495,36.36794,750
185.848009,12093.244,36.36794,750
185.868009,12093.998,37.90799,750
185.888009,12094.758,37.90799,750
185.908009,12095.522,37.90799,750
185.928009,12096.293,37.90799,750
185.948009,12097.07,37.90799,750
185.968009,12097.854,39.39311,750
185.988009,12098.645,39.39311,750
186.008009,12099.442,39.39311,750
186.028009,12100.243,39.39311,750
186.048009,12101.047,39.39311,750
186.068009,12101.857,40.79406,750
186.088009,12102.677,40.79406,750
186.108009,12103.506,40.79406,750
186.128009,12104.341,40.79406,750
186.148009,12105.179,40.79406,750
186.168009,12106.02,42.26245,750
186.188009,12106.864,42.26245,750
186.208009,12107.713,42.26245,750
186.228009,12108.568,42.26245,750
186.248009,12109.427,42.26245,726.472
186.268009,12110.292,43.429,696.013
186.288009,12111.162,43.429,655.191
186.308009,12112.036,43.429,615.36
186.328009,12112.918,43.429,599.533
186.348009,12113.806,43.429,594.25
186.368009,12114.697,44.76726,596.01
186.388009,12115.592,44.76726,596.01
186.408009,12116.49,44.76726,596.244
186.428009,12117.393,44.76726,597.771
186.448009,12118.299,44.76726,603.889
186.468009,12119.21,45.70787,616.072
186.488009,12120.124,45.70787,624.997
186.508009,12121.043,45.70787,641.776
186.528009,12121.965,45.70787,661.507
186.548009,12122.891,45.70787,685.633
186.568009,12123.821,46.65013,717.186
186.588009,12124.755,46.65013,750
186.608009,12125.694,46.65013,750
186.628009,12126.638,46.65013,750
186.648009,12127.588,46.65013,750
186.668009,12128.543,47.89291,750
186.688009,12129.503,47.89291,750
186.708009,12130.466,47.89291,750
186.728009,12131.434,47.89291,750
186.748009,12132.407,47.89291,750
186.768009,12133.385,49.0528,750
186.788009,12134.368,49.0528,750
186.808009,12135.356,49.0528,750
186.828009,12136.349,49.0528,750
186.848009,12137.346,49.0528,750
186.868009,12138.348,50.16051,750
186.888009,12139.355,50.16051,750
186.908009,12140.366,50.16051,750
186.928009,12141.381,50.16051,750
186.948009,12142.399,50.16051,750
186.968009,12143.422,51.25853,750
186.988009,12144.448,51.25853,750
187.008009,12145.479,51.25853,750
187.028009,12146.513,51.25853,750
187.048009,12147.552,51.25853,750
187.068009,12148.595,52.27214,750
187.088009,12149.643,52.27214,750
187.108009,12150.695,52.27214,750
187.128009,12151.752,52.27214,750
187.148009,12152.812,52.27214,750
187.168009,12153.876,53.33867,750
187.188009,12154.944,53.33867,750
187.208009,12156.017,53.33867,750
187.228009,12157.093,53.33867,750
187.248009,12158.174,53.33867,750
187.268009,12159.259,54.40067,750
187.288009,12160.348,54.40067,750
187.308009,12161.442,54.40067,750
187.328009,12162.54,54.40067,750
187.348009,12163.643,54.40067,750
187.368009,12164.75,55.46792,750
187.388009,12165.862,55.46792,750
187.408009,12166.977,55.46792,750
187.428009,12168.096,55.46792,750
187.448009,12169.219,55.46792,750
187.468009,12170.346,56.48914,750
187.488009,12171.477,56.48914,750
187.508009,12172.612,56.48914,750
187.528009,12173.751,56.48914,750
187.548009,12174.894,56.48914,750
187.568009,12176.041,57.47409,750
187.588009,12177.191,57.47409,750
187.608009,12178.347,57.47409,750
187.628009,12179.505,57.47409,750
187.648009,12180.668,57.47409,750
187.668009,12181.835,58.44853,750
187.688009,12183.005,58.44853,750
187.708009,12184.178,58.44853,750
187.728009,12185.356,58.44853,750
187.748009,12186.536,58.44853,750
187.768009,12187.721,59.37269,750
187.788009,12188.91,59.37269,750
187.808009,12190.102,59.37269,750
187.828009,12191.298,59.37269,750
187.848009,12192.498,59.37269,750
187.868009,12193.7,60.28946,750
187.888009,12194.907,60.28946,750
187.908009,12196.118,60.28946,750
187.928009,12197.332,60.28946,750
187.948009,12198.551,60.28946,750
187.968009,12199.773,61.17312,750
187.988009,12200.998,61.17312,750
188.008009,12202.226,61.17312,750
188.028009,12203.457,61.17312,750
188.048009,12204.692,61.17312,750
188.068009,12205.932,62.03152,750
188.088009,12207.176,62.03152,750
188.108009,12208.422,62.03152,750
188.128009,12209.672,62.03152,750
188.148009,12210.925,62.03152,750
188.168009,12212.18,62.8796,750
188.188009,12213.439,62.8796,750
188.208009,12214.702,62.8796,750
188.228009,12215.969,62.8796,750
188.248009,12217.24,62.8796,750
188.268009,12218.512,63.67313,750
188.288009,12219.788,63.67313,750
188.308009,12221.067,63.67313,750
188.328009,12222.348,63.67313,750
188.348009,12223.633,63.67313,750
188.368009,12224.921,64.4556,750
188.388009,12226.212,64.4556,750
188.408009,12227.506,64.4556,750
188.428009,12228.803,64.4556,750
188.448009,12230.103,64.4556,750
188.468009,12231.406,65.21359,750
188.488009,12232.712,65.21359,750
188.508009,12234.021,65.21359,750
188.528009,12235.334,65.21359,750
188.548009,12236.648,65.21359,750
188.568009,12237.967,65.94855,750
188.588009,12239.287,65.94855,750
188.608009,12240.611,65.94855,750
188.628009,12241.937,65.94855,750
188.648009,12243.266,65.94855,750
188.668009,12244.598,66.67384,750
188.688009,12245.932,66.67384,750
188.708009,12247.269,66.67384,750
188.728009,12248.61,66.67384,750
188.748009,12249.954,66.67384,750
188.768009,12251.3,67.39097,750
188.788009,12252.648,67.39097,750
188.808009,12254,67.39097,750
188.828009,12255.354,67.39097,750
188.848009,12256.711,67.39097,750
188.868009,12258.071,68.11336,750
188.888009,12259.434,68.11336,750
188.908009,12260.799,68.11336,750
188.928009,12262.167,68.11336,750
188.948009,12263.539,68.11336,750
188.968009,12264.913,68.8144,750
188.988009,12266.29,68.8144,750
189.008009,12267.67,68.8144,750
189.028009,12269.053,68.8144,750
189.048009,12270.439,68.8144,750
189.068009,12271.828,69.52441,750
189.088009,12273.219,69.52441,750
189.108009,12274.614,69.52441,750
189.128009,12276.011,69.52441,750
189.148009,12277.41,69.52441,750
189.168009,12278.812,70.21507,750
189.188009,12280.217,70.21507,750
189.208009,12281.624,70.21507,750
189.228009,12283.035,70.21507,750
189.248009,12284.448,70.21507,750
189.268009,12285.865,70.89928,750
189.288009,12287.284,70.89928,750
189.308009,12288.706,70.89928,750
189.328009,12290.131,70.89928,750
189.348009,12291.558,70.89928,750
189.368009,12292.988,71.58945,750
189.388009,12294.42,71.58945,750
189.408009,12295.854,71.58945,750
189.428009,12297.292,71.58945,750
189.448009,12298.732,71.58945,750
189.468009,12300.175,72.25251,750
189.488009,12301.621,72.25251,749.999
189.508009,12303.07,72.25251,750
189.528009,12304.522,72.25251,750
189.548009,12305.976,72.25251,750
189.568009,12307.432,72.9226,750
189.588009,12308.891,72.9226,750
189.608009,12310.352,72.9226,750
189.628009,12311.816,72.9226,750
189.648009,12313.283,72.9226,750
189.668009,12314.753,73.56635,750
189.688009,12316.225,73.56635,750
189.708009,12317.699,73.56635,750
189.728009,12319.177,73.56635,750
189.748009,12320.657,73.56635,750
189.768009,12322.139,74.2123,750
189.788009,12323.624,74.2123,750
189.808009,12325.111,74.2123,750
189.828009,12326.601,74.2123,750
189.848009,12328.094,74.2123,750
189.868009,12329.59,74.83792,750
189.888009,12331.088,74.83792,750
189.908009,12332.588,74.83792,750
189.928009,12334.09,74.83792,750
189.948009,12335.594,74.83792,750
189.968009,12337.101,75.43927,750
189.988009,12338.609,75.43927,750
190.008009,12340.12,75.43927,750
190.028009,12341.634,75.43927,750
190.048009,12343.15,75.43927,750
190.068009,12344.668,76.0071,750
190.088009,12346.189,76.0071,750
190.108009,12347.713,76.0071,750
190.128009,12349.239,76.0071,750
190.148009,12350.766,76.0071,750
190.168009,12352.296,76.586,750
190.188009,12353.828,76.586,750
190.208009,12355.362,76.586,750
190.228009,12356.899,76.586,750
190.248009,12358.438,76.586,750
190.268009,12359.98,77.17118,750
190.288009,12361.524,77.17118,750
190.308009,12363.071,77.17118,750
190.328009,12364.619,77.17118,750
190.348009,12366.169,77.17118,750
190.368009,12367.723,77.73449,750
190.388009,12369.278,77.73449,750
190.408009,12370.835,77.73449,750
190.428009,12372.395,77.73449,750
190.448009,12373.957,77.73449,750
190.468009,12375.521,78.29359,750
190.488009,12377.087,78.29359,750
190.508009,12378.654,78.29359,750
190.528009,12380.224,78.29359,750
190.548009,12381.797,78.29359,750
190.568009,12383.373,78.84429,750
190.588009,12384.951,78.84429,750
190.608009,12386.531,78.84429,750
190.628009,12388.113,78.84429,750
190.648009,12389.697,78.84429,750
190.668009,12391.284,79.38995,750
190.688009,12392.873,79.38995,750
190.708009,12394.464,79.38995,750
190.728009,12396.058,79.38995,750
190.748009,12397.653,79.38995,750
190.768009,12399.25,79.90641,750
190.788009,12400.849,79.90641,750
190.808009,12402.449,79.90641,750
190.828009,12404.05,79.90641,750
190.848009,12405.655,79.90641,750
190.868009,12407.261,80.39301,750
190.888009,12408.87,80.39301,750
190.908009,12410.479,80.39301,750
190.928009,12412.089,80.39301,750
190.948009,12413.701,80.39301,750
190.968009,12415.315,80.85843,750
190.988009,12416.93,80.85843,750
191.008009,12418.546,80.85843,750
191.028009,12420.165,80.85843,750
191.048009,12421.785,80.85843,750
191.068009,12423.406,81.30258,750
191.088009,12425.03,81.30258,750
191.108009,12426.656,81.30258,750
191.128009,12428.281,81.30258,750
191.148009,12429.909,81.30258,750
191.168009,12431.537,81.72622,750
191.188009,12433.167,81.72622,750
191.208009,12434.799,81.72622,750
191.228009,12436.433,81.72622,750
191.248009,12438.068,81.72622,750
191.268009,12439.703,82.13981,749.999
191.288009,12441.34,82.13981,749.999
191.308009,12442.977,82.13981,750
191.328009,12444.616,82.13981,749.999
191.348009,12446.255,82.13981,750
191.368009,12447.897,82.54784,750
191.388009,12449.539,82.54784,750
191.408009,12451.182,82.54784,750
191.428009,12452.827,82.54784,750
191.448009,12454.473,82.54784,750
191.468009,12456.121,82.93866,750
191.488009,12457.77,82.93866,717.186
191.508009,12459.422,82.93866,662.481
191.528009,12461.075,82.93866,589.101
191.548009,12462.728,82.93866,496.689
191.568009,12464.382,83.16479,446.169
191.588009,12466.036,83.16479,387.867
191.608009,12467.688,83.16479,340.194
191.628009,12469.339,83.16479,311.433
191.648009,12470.989,83.16479,285.712
191.668009,12472.637,82.98678,253.818
191.688009,12474.284,82.98678,230.038
191.708009,12475.93,82.98678,211.567
191.728009,12477.574,82.98678,191.482
191.748009,12479.216,82.98678,176.568
191.768009,12480.856,82.61176,168.43
191.788009,12482.495,82.61176,165.024
191.808009,12484.132,82.61176,161.559
191.828009,12485.769,82.61176,153.108
191.848009,12487.404,82.61176,146.502
191.868009,12489.039,82.18709,137.923
191.888009,12490.672,82.18709,128.557
191.908009,12492.302,82.18709,125.548
191.928009,12493.932,82.18709,125.905
191.948009,12495.559,82.18709,125.905
191.968009,12497.185,81.6556,139.908
191.988009,12498.809,81.6556,154.924
192.008009,12500.431,81.6556,165.024
192.028009,12502.051,81.6556,161.559
192.048009,12503.67,81.6556,161.559
192.068009,12505.286,81.15034,161.022
192.088009,12506.9,81.15034,167.344
192.108009,12508.512,81.15034,172.015
192.128009,12510.123,81.15034,182.505
192.148009,12511.732,81.15034,196.099
192.168009,12513.339,80.73927,215.073
192.188009,12514.944,80.73927,229.44
192.208009,12516.548,80.73927,238.543
192.228009,12518.15,80.73927,242.182
192.248009,12519.751,80.73927,240.88
192.268009,12521.35,80.35549,240.88
